id,predict_data,mse,rmse,mape,smooth,skip,result_corr,shap
0, 21.268131  12.496198  18.043438  31.278091  52.07301   37.771015  48.010162  39.199303  49.815033  51.544144  52.105324  63.2154  64.78588   79.03766   73.25243   84.111626  86.53955   98.62984 104.56475  111.253746 115.32976  113.193474 117.229706 111.75099 124.01966  116.49766  124.31455  125.12292  138.32649  152.00345 155.1423   143.62944  154.08058  144.60666  146.69225  143.91652 139.51015  152.92477  149.78609  149.50945  143.43414  157.64853 160.4971   154.25792  166.87355  152.55315  158.11449  154.19144 139.27945  146.3472   150.74612  150.23601  139.06136  134.92984 141.54488  132.8237   135.25754  145.29282  132.95345  128.50024 135.13116  129.52528  125.52523  131.52325  123.691444 116.52763 113.285416 115.88047  116.411606 103.60521   97.1636    84.98418  86.08162  101.95554   99.38746   96.22568   89.04799   78.152954  59.69305   76.99048   65.655655  62.05865   53.706173  45.51616  33.356476  44.96594   49.678387  54.538437  58.357716  33.24342  34.344444  35.867126  38.8301    39.116844  36.189938  31.399485  24.394526  24.50018   16.409975  16.9018    28.437157  31.270964  20.006516  12.039531  23.786417  23.643677  26.982758  26.059404  23.824238  12.167034  10.919422  16.419224  20.980549  22.46921  12.606703  15.146773  17.133993   0.        27.778664  18.714909,3006.594386,54.83242094,4.13E+14,weighted6,13,0.447263077,-0.067809653
1,  0.           0.           0.           0.41597062  16.677805   9.296595    18.12037      9.796692    21.610773    23.753298  24.130009    25.93689     33.88506     44.51427     36.52503  50.182087    57.751774    68.057045    72.58643     82.32962  86.14542     84.47094     94.41626     88.832695    86.70044  91.265686   100.61485    100.75386    113.63659    129.48705 136.9778     125.968796   139.79164    126.45186    118.55379 123.34926    115.68199    134.3679     127.59203    138.98691 125.51913    145.76768    150.59119    146.47775    156.26056 150.26788    146.45691    143.68251    135.03015    131.36328 142.42622    136.84274    130.91956    122.951614   135.16006 126.73409    131.44177    140.75662    133.5998     124.68755 127.07058    121.035385   117.57563    124.03835    114.84538 100.59552    101.20553     98.03215    103.97999     97.10963  92.47545     87.05006     89.673836    95.08649     88.83332  92.74403     87.675446    78.4205      54.54629     68.52712  58.388317    59.166874    50.48618     52.147526    42.33869  52.11024     62.74593     61.234955    62.144337    47.58497  39.614       37.36878     42.81952     43.55215     43.017624  32.357376    36.061497    27.916182    22.92161     18.417759  27.4684      33.577465    25.704546    17.411728    24.134394  22.960012    25.92058     27.688139    15.90242      9.811502   8.947176    13.977282    14.491509    15.915509     6.5990353   4.3325596    6.809061     0.          15.380325     3.3132088 ,727.7400613,26.97665771,1.10E+15,weighted6,13,0.857420626,0.007029369
2, 24.028124   15.514073   21.95304    36.127735   55.80255    47.652393  54.115246   45.743656   53.07603    55.69156    54.553596   65.96459  67.06027    80.518875   68.515526   80.91254    87.981224   99.08056 107.857796  113.350716  117.56025   115.51064   116.551414  113.93689 117.54739   113.74725   118.97788   115.24184   128.51668   144.03575 143.54182   137.48936   147.3518    132.94936   132.97525   135.03914 126.76348   137.96823   130.09093   132.26286   122.67783   136.98294 141.36667   136.03247   142.79039   133.60535   128.89137   127.81209 122.38061   116.20557   120.07511   119.12537   103.38809   100.40975 108.7835    100.95485   102.03857   110.5022    107.87661   101.29404 103.49745    97.98704    98.77535    94.0468     84.829414   75.6049  77.025795   71.35176    77.09729    69.73427    61.78219    54.19629  56.63413    65.72458    60.39525    64.016075   56.793514   44.28972  30.00002    41.737328   32.15555    33.398895   20.40431    19.839596  12.209706   21.822735   27.74058    28.452784   36.759285   17.712336  12.382624    9.4706955  21.704126   23.320158   18.017363   16.642006  13.816264   14.78582     8.692015    4.9465976  14.995583   22.505259  13.037567    5.3402357  15.011076   17.059696   20.14984    24.129864  17.645533   13.379128   14.729228   20.19174    22.831888   22.728458  14.92798    14.211574   16.937265    0.         30.17186    20.224504 ,630.2709587,25.10519784,4.20E+14,weighted6,13,0.857553952,-0.058208405
3, 81.46174    66.49687    74.34203   101.831406  122.245155  110.23078 118.199066  103.693275  102.79213   105.054115  105.43054   129.13455 113.67997   127.71289   113.08981   129.21312   121.50275   134.5376 150.36362   148.47911   140.02701   134.27853   130.87129   121.06153 142.04503   120.888245  122.425316  115.180466  125.13805   130.80518 120.67456   125.7775    129.80693   114.40191   120.37941   115.16705 107.71585   104.209694  108.26096    91.28262    90.701706   93.3416  99.92561    88.5231     91.77332    79.1457     77.66559    79.12187  75.9738     73.47784    64.415375   72.679245   47.175266   53.23424  53.121708   54.46485    46.465694   57.51873    58.33755    55.853718  60.99566    59.204918   59.35767    45.215996   35.574627   44.470615  37.65802    45.668232   44.441235   32.114166   21.630955   13.238424   4.490766   25.697582   23.734758   24.252016   14.912579    0.   0.         10.009452    5.3759136   1.010268    0.          0.   0.          0.          0.          0.          4.605518    0.   0.          0.          0.          0.          0.          3.1479068   0.          6.2440634   0.          0.          9.284523   13.778138   1.6933805   0.         12.6797085  16.687796   16.437925   28.580318  32.092457   34.572712   35.094814   41.311558   48.484177   47.140137  41.17816    45.665657   44.965546    0.         62.52234    59.104397 ,666.1593407,25.81006278,7.67E+15,weighted6,13,0.850761751,-0.084647461
4,109.358116   95.92438   101.57629   121.285835  133.90073   123.10172 124.132576  117.03232   117.00877   116.68075   117.98884   136.53915 120.74894   127.64844   116.84293   125.67598   122.04355   129.13815 139.39714   133.25284   131.8201    130.68787   120.58774   118.37811 128.48802   112.01666   106.93891   101.83618   110.35319   112.541084 100.48216   104.98145   105.34942    92.58826   107.74818   100.26589  96.3413     84.57516    86.54953    75.65389    77.30597    77.79146  83.22042    70.37253    66.941444   58.014023   49.53444    56.821453  58.919495   54.213303   44.752483   52.113453   27.90389    37.633293  37.87034    37.417854   29.548868   32.624508   40.91292    37.333096  39.11315    40.55645    42.85779    24.405853   20.719336   32.62317  25.909142   31.271654   26.681255   20.076576    7.072111    1.5581869   0.         16.547268   15.52178    16.579508    9.628479    0.   4.239894   13.793273    9.581618    8.713908    0.          0.   0.          2.2033024   0.          6.2015786  21.34846     0.9827515   8.024235    7.096361   25.027328   32.58022    24.243475   40.245056  24.759562   42.47578    38.791096   38.342293   42.874855   51.97793  50.974762   41.778923   54.487446   58.624237   61.788536   71.609665  76.096886   79.855515   80.428505   86.82058    92.16001    89.27031  90.1043     95.37425    89.06783     0.        100.945755  103.18046  ,689.7853983,26.26376588,6.73E+15,weighted6,13,0.84222514,-0.025162744
5, 89.65459    75.832954   79.698235   96.16459   100.25736    90.179115  88.51611    84.36087    83.06068    83.236534   85.57694    94.93599  79.45042    79.81615    70.93081    83.11221    77.26337    78.67167  88.15462    84.55128    76.81193    70.789665   71.02967    65.65445  70.71544    57.070236   55.7635     51.842304   58.114765   58.115154  46.69851    50.464306   55.673733   41.03578    48.29224    41.820194  40.277435   33.859962   35.433376   32.02719    33.313858   32.007084  42.141426   27.281015   25.10862    22.005415   10.464201   22.000269  24.46322    19.833073   14.35653    21.188747    6.5518427  16.59287  17.497652   25.27442    18.900015   21.261347   31.948395   27.80807  30.242294   32.529675   31.045086   19.236885   17.675877   34.688595  25.2687     34.85373    35.25263    34.100216   29.367054   32.817467  20.916122   38.12094    34.157482   34.033367   32.08177    26.327843  34.464157   41.076252   40.14341    37.989082   35.375767   42.690094  39.637627   43.588493   38.990982   47.520756   54.196712   43.871815  47.89623    46.39856    57.63961    67.403854   59.75799    73.744644  65.34194    76.32785    73.97315    71.75918    74.32702    80.8025  80.90764    76.473274   83.83814    80.780396   82.06542    93.96221  94.09834   101.13563    97.2984    103.33562   105.29249   105.45301 103.222305  107.492096   98.12452     0.        101.59643    98.3129   ,895.5511823,29.92576118,4.11E+15,weighted6,13,0.834446322,-0.124443826
6,1.11016838e+02 9.90789642e+01 1.00462433e+02 1.03946449e+02 1.02073685e+02 9.14307556e+01 8.09897461e+01 8.77878647e+01 9.20875473e+01 8.81002960e+01 9.07747955e+01 9.13049316e+01 7.98384705e+01 7.18394089e+01 6.57228775e+01 7.14564743e+01 7.22389069e+01 6.71099548e+01 6.60435944e+01 5.90005646e+01 6.24789162e+01 6.45697174e+01 5.86594429e+01 6.09746552e+01 5.12277794e+01 4.63381729e+01 4.10028687e+01 3.97695732e+01 4.63056831e+01 4.52008057e+01 3.26994591e+01 2.90019798e+01 3.31928749e+01 2.14069309e+01 3.67111816e+01 2.99863300e+01 3.15235043e+01 2.22270088e+01 1.70898418e+01 2.39595966e+01 2.66491871e+01 2.57998676e+01 3.23054619e+01 1.55333691e+01 8.71689606e+00 6.64153099e+00 0.00000000e+00 7.32854223e+00 8.68156052e+00 7.90371513e+00 5.46577883e+00 8.65518475e+00 1.39740467e-01 1.02250738e+01 1.43500710e+01 1.57371721e+01 1.35879011e+01 7.76740217e+00 2.35450191e+01 1.75084686e+01 1.78218403e+01 2.14073372e+01 2.23489914e+01 1.21285763e+01 1.57581549e+01 3.01852474e+01 2.68405762e+01 3.07226810e+01 3.05275764e+01 3.75414658e+01 2.93934841e+01 3.64825439e+01 3.15328579e+01 4.63462296e+01 4.27466545e+01 4.48159142e+01 4.66671906e+01 4.96242905e+01 5.73443108e+01 6.62322922e+01 6.21955566e+01 6.62984238e+01 7.04775848e+01 8.14929352e+01 7.98741302e+01 8.62461472e+01 8.66866150e+01 9.03309402e+01 9.54288788e+01 9.87305374e+01 1.01968140e+02 1.05333092e+02 1.12823341e+02 1.24333694e+02 1.23742821e+02 1.32075043e+02 1.31725311e+02 1.31727173e+02 1.33376144e+02 1.29099716e+02 1.28346024e+02 1.39405930e+02 1.49482483e+02 1.44000565e+02 1.44181259e+02 1.39579895e+02 1.47435898e+02 1.51366501e+02 1.52191147e+02 1.56955994e+02 1.50078735e+02 1.55990295e+02 1.55537582e+02 1.56696518e+02 1.56897324e+02 1.60521988e+02 1.47500259e+02 0.00000000e+00 1.40440094e+02 1.41663193e+02,617.6999468,24.8535701,5.54E+15,weighted6,13,0.891946802,-0.004230305
7,8.85684586e+01 7.86953964e+01 7.82073441e+01 8.14509277e+01 7.61445465e+01 6.36516838e+01 5.42602501e+01 6.14473228e+01 6.49336700e+01 6.10848846e+01 6.46767960e+01 6.24308357e+01 5.07552338e+01 4.14809685e+01 3.77762299e+01 4.33431892e+01 4.34144249e+01 3.56803322e+01 3.43237762e+01 3.08700085e+01 3.07124844e+01 2.98800201e+01 2.89589481e+01 3.21517334e+01 2.34778709e+01 1.74905739e+01 1.47234926e+01 1.55688925e+01 2.16880932e+01 2.03867283e+01 8.38143444e+00 3.04130054e+00 1.00576506e+01 1.56974390e-01 1.23086653e+01 5.69512701e+00 9.20154572e+00 4.37511969e+00 0.00000000e+00 8.86947346e+00 1.42351103e+01 9.73200512e+00 1.92755623e+01 3.66547084e+00 7.02049494e-01 4.67479616e-01 0.00000000e+00 3.91581798e+00 5.90775013e+00 4.31719494e+00 4.05267715e+00 8.31917191e+00 6.42100859e+00 1.59703121e+01 1.96135941e+01 2.53441315e+01 2.56786785e+01 1.81708508e+01 3.33777809e+01 2.98053513e+01 3.04751568e+01 3.39822655e+01 3.33484879e+01 2.77973690e+01 3.46353569e+01 5.23052216e+01 4.62021217e+01 5.05734024e+01 5.31557465e+01 6.33889389e+01 6.07387505e+01 6.98646774e+01 6.35440140e+01 7.63860321e+01 7.18992615e+01 7.03479385e+01 7.40163574e+01 8.18571930e+01 8.99615936e+01 9.41130447e+01 9.30918655e+01 9.49673080e+01 1.02743362e+02 1.17376808e+02 1.11450050e+02 1.14882896e+02 1.16050430e+02 1.18518929e+02 1.18939407e+02 1.24228729e+02 1.28242264e+02 1.29838791e+02 1.31648392e+02 1.44222397e+02 1.42591125e+02 1.49434891e+02 1.50532028e+02 1.46346237e+02 1.46655426e+02 1.43477219e+02 1.43326782e+02 1.50266708e+02 1.58415344e+02 1.55318375e+02 1.53949448e+02 1.45060898e+02 1.51252319e+02 1.54796371e+02 1.53678635e+02 1.56856842e+02 1.48562653e+02 1.53132355e+02 1.51538986e+02 1.54398636e+02 1.52253601e+02 1.56645004e+02 1.42121689e+02 0.00000000e+00 1.31590927e+02 1.29463486e+02,618.689331,24.8734664,4.76E+15,weighted6,13,0.897388662,-0.048258383
8,3.84048767e+01 2.78051701e+01 2.89987068e+01 3.35419693e+01 2.78259945e+01 1.55336533e+01 2.06816101e+01 1.25890751e+01 1.67753506e+01 1.53516312e+01 2.22153130e+01 1.46544714e+01 5.01502705e+00 0.00000000e+00 0.00000000e+00 1.52380524e+01 4.37649600e-02 1.05733186e-01 1.70938265e+00 7.22334480e+00 0.00000000e+00 0.00000000e+00 5.36822319e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.59758091e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 8.25060558e+00 6.92114592e+00 8.90307903e+00 2.44472084e+01 1.17442675e+01 1.65154133e+01 2.20242882e+01 1.50540590e+01 2.60116825e+01 2.52210636e+01 2.45133591e+01 3.08035164e+01 3.24126511e+01 4.29259377e+01 4.53571968e+01 5.10204544e+01 6.70139694e+01 6.59749222e+01 6.89247818e+01 7.17034683e+01 6.90897980e+01 7.17503891e+01 7.38373108e+01 6.37685165e+01 7.59567108e+01 7.71400833e+01 9.44358826e+01 7.83457413e+01 9.87406158e+01 9.93945084e+01 1.01922554e+02 1.04746857e+02 1.14710663e+02 9.72031555e+01 1.08957275e+02 1.04537407e+02 1.03371445e+02 1.06587883e+02 1.06795273e+02 1.05108208e+02 1.10693184e+02 1.15059814e+02 1.07014435e+02 1.15758675e+02 1.28889709e+02 1.18580849e+02 1.19544281e+02 1.19522408e+02 1.27021126e+02 1.17144417e+02 1.15709412e+02 1.17619606e+02 1.13937973e+02 1.09700783e+02 1.21180687e+02 1.17403656e+02 1.20280647e+02 1.19877861e+02 1.15299751e+02 1.13699013e+02 1.14055405e+02 1.15655739e+02 1.11988678e+02 1.11554520e+02 1.10357399e+02 1.14303658e+02 1.01557747e+02 9.82998199e+01 1.11394463e+02 1.01289780e+02 1.06596008e+02 9.65349960e+01 1.00481644e+02 9.84400177e+01 1.03545456e+02 9.51009674e+01 9.99357681e+01 8.70766449e+01 0.00000000e+00 8.07274475e+01 7.24608459e+01,525.0287264,22.91350533,1.08E+16,weighted6,13,0.916806728,-0.087218157
9,  0.8818008   0.          0.          0.          0.          0.   0.          0.          0.          0.          4.2036858   0.   0.          0.          0.          5.116805    5.5434494   7.460196   6.16318    16.576649    9.3202715  11.077243   25.160826   21.413609  13.823959   20.771101   26.0444     34.421894   41.999855   43.736897  54.35154    48.36765    59.826508   54.28435    47.252625   50.03927  47.702946   55.55914    62.96232    81.42909    77.9405     88.13837  99.07326    94.84224   101.2096    107.66074    95.429955  101.56745 107.86993    94.91732   106.96411   103.53585   112.41263   107.3911 118.515816  119.52676   125.16136   123.91073   125.61506   118.15777 115.40823   117.678246  109.23345   118.982315  122.41906   123.793015 109.88815   117.32276   113.221825  115.12645   115.33245   116.41196 106.75027   117.91583   113.97515   113.51175   112.21043   106.05158  97.3269     98.23799   100.60939    98.17055   102.86858   104.28972  96.33073    99.647194  104.71743   107.18855   101.55776    93.801735  97.232506   89.70477    88.19747    96.479225   99.75105    89.07671  91.01664    81.79673    80.109505   78.96763    78.94034    81.816055  87.00468    72.4603     76.469376   70.76256    71.38625    76.33598  61.234848   61.735153   59.267525   60.653984   59.029842   58.11591  59.519928   60.97404    50.207558    0.         49.027054   48.74336  ,830.2263953,28.81364946,8.34E+15,weighted6,13,0.839239182,-0.217520804
