id,predict_data,mse,rmse,mape,shap,smooth,skip,result_corr
0,"[ 12.130318  12.903679  19.366655  20.11156   22.840939  24.002392
  27.710587  32.27248   36.024254  40.218716  44.532593  48.311134
  53.092697  57.277912  62.651794  67.43479   72.78043   78.763695
  84.5148    91.36863   95.74463  100.99921  106.85795  113.646324
 118.17529  121.75858  127.45515  132.74475  137.37239  142.37209
 144.9048   146.57867  150.2292   154.66058  155.08784  158.27399
 158.66733  159.19531  160.29012  162.70326  162.33142  163.864
 163.34807  162.62856  162.66422  162.57323  160.0911   157.40746
 155.09927  153.93198  151.69646  150.73517  148.88861  145.2982
 142.15599  140.39659  137.02357  133.561    130.06587  126.19173
 121.0604   118.62335  118.03993  112.723625 109.78886  105.79193
 103.88405  103.4017    98.79108   96.09313   92.15973   90.96491
  86.53629   84.643326  84.83235   79.46201   77.78896   75.419716
  72.01367   71.6904    70.419205  66.64032   64.115555  64.061325
  61.319347  61.086086  59.41174   56.61548   54.154446  54.158455
  51.405457  49.682114  49.620144  48.961956  45.029762  46.997307
  44.499554  43.31103   42.23999   41.30937   38.67153   37.598785
  35.76436   35.569397  33.66295   33.380695  31.19277   29.216564
  29.187452  27.18612   25.250984  25.300066  25.160368  23.790491
  25.265793  24.524742  23.672878  25.281713  25.375021  25.632166]",2978.278652,54.57360765,0.50397674,0.045827945,weighted9,6,0.385453452
1,"[  4.9788218   6.4661098  12.984446   13.950798   16.837305   18.23521
  21.941084   26.407864   30.115778   33.952785   37.780098   41.39518
  45.676147   49.610065   54.09677    58.655323   63.4701     69.307396
  74.569244   80.77054    83.90944    88.79608    93.88782   100.22565
 104.65193   107.70578   112.23275   117.33581   121.618866  125.74584
 128.6114    130.71347   133.75218   137.50365   138.4489    141.09282
 142.09738   143.51796   144.15344   146.36784   146.46727   148.17819
 148.71945   149.19618   148.60814   148.4078    146.36572   144.05621
 142.89038   142.67946   140.29185   139.08951   137.81773   135.1242
 132.5762    131.40784   127.9621    124.40669   120.956795  117.43122
 113.066734  110.86147   109.39609   104.49121   101.44461    97.889824
  96.144394   95.49238    91.38939    88.326294   84.2405     82.66142
  78.93552    77.16537    76.9578     71.97807    69.879395   67.43025
  64.479935   64.277824   63.349743   59.64084    57.1602     57.100983
  54.465954   53.708958   52.895138   49.81539    47.09557    46.982475
  44.422153   42.249992   42.419018   40.87586    37.9774     38.497047
  35.89718    34.576576   33.531174   31.471104   28.944578   27.070993
  25.275513   24.354055   23.032272   22.545425   20.149956   18.8216
  18.092222   16.046242   14.838184   15.026273   14.702484   13.633215
  15.0225935  14.682064   14.313031   15.839701   15.874322   16.482924 ]",1489.753619,38.59732658,0.471948157,-0.049349343,weighted9,6,0.65191801
2,"[  0.4425874   0.4425874   5.15256     6.382752    8.765995   10.396722
  13.351852   17.032263   20.65765    23.907232   26.739855   29.758
  33.02718    36.596313   39.9601     44.15734    48.230934   53.561646
  58.06436    63.66178    65.40698    69.90026    74.075935   79.90812
  84.45011    87.24173    90.6999     95.52704    99.636986  103.04106
 106.445854  109.22211   111.8071    114.89427   116.74484   119.215096
 121.12361   123.799194  123.83888   126.24512   127.03786   129.5352
 131.68307   133.5887    132.34422   132.39833   131.40506   130.0171
 130.84727   131.75522   129.45726   128.53856   128.17322   126.67432
 125.536446  125.41321   122.09162   118.75726   115.73138   112.79882
 109.75404   108.31985   105.93569   101.60249    98.86382    96.11514
  94.824005   94.33116    90.72754    87.10597    83.421936   81.282776
  78.510994   76.94286    75.869965   71.32169    68.97884    66.71518
  64.147995   63.956863   63.109905   59.310734   56.92462    56.50842
  53.871815   52.47003    52.356255   48.837574   45.795063   45.28531
  42.813416   40.11657    40.63013    38.083363   36.020573   35.205406
  32.37218    30.858416   30.210943   26.997576   24.211792   21.717878
  19.741262   18.329252   17.740017   16.59011    13.883293   12.831608
  11.435438    9.075368    8.6883135   8.466538    7.579973    6.6163826
   7.5202823   6.980307    7.2592      8.335837    7.690529    8.132171 ]",420.9913853,20.5180746,0.479839704,-0.083376235,weighted9,6,0.886173015
3,"[  1.3181051   2.6410458   8.228983   10.175715   12.35763    14.391312
  16.754318   19.71714    23.496746   26.605274   28.908377   31.580963
  34.049084   37.344833   39.84347    43.982094   47.555664   52.416477
  56.24085    61.16518    61.798386   65.92948    69.30185    74.57133
  79.02254    81.39411    83.88014    88.25194    91.8336     94.42973
  98.02881   101.00038   103.055565  105.334724  107.59692   109.64415
 111.969     115.39966   114.66704   116.93146   117.858734  120.78731
 123.899086  126.855545  124.83889   124.80686   124.40335   123.66876
 125.95494   127.56496   125.31279   124.461075  124.60351   123.929405
 123.88341   124.55741   121.44575   118.190414  115.5092    113.02924
 111.03884   110.23102   107.184006  103.32987   100.83481    98.8226
  97.80107    97.36411    94.27743    90.27301    87.05649    84.4907
  82.28039    80.62147    78.70646    74.64725    72.157845   70.06968
  67.54276    67.03446    66.12656    62.27494    59.789722   58.761745
  55.984093   53.86763    54.053577   50.240566   46.82641    45.77286
  43.223648   40.051426   40.812603   37.584255   36.048973   33.99859
  30.878206   29.153128   28.84989    24.887869   21.837694   18.71559
  16.54048    14.8671465  14.973599   13.364259   10.523446    9.561157
   7.711303    5.1634846   5.7784057   5.5043497   4.3717794   3.6854296
   4.282491    3.594276    4.707213    5.638083    4.5209947   5.0075703]",149.7187918,12.23596305,0.305736012,-0.012597976,weighted9,6,0.959180683
4,"[  9.967854    13.097662    18.840408    21.406622    24.46907
  26.944227    30.352459    34.061214    38.04995     41.335518
  44.470314    47.543934    50.598892    53.771793    56.107998
  60.214916    64.00667     68.67147     72.66238     77.03025
  77.33528     80.94615     84.04277     88.690605    92.499535
  93.93506     95.655876    99.410416   102.03931    103.58541
 106.551285   108.84995    110.11079    111.724655   113.027855
 113.98291    115.6694     118.44623    117.5118     118.847244
 119.07072    120.94486    123.02033    125.51825    123.801796
 122.542625   121.53731    120.04172    121.525894   122.31271
 120.364845   118.7914     118.09927    117.34827    116.611435
 116.588875   113.88327    110.21855    107.011154   104.261215
 102.03522    100.45019     97.23698     93.79286     90.69274
  88.77605     87.135864    85.97859     83.63648     79.75178
  76.16914     73.46525     71.23923     69.201035    67.28408
  63.664585    60.86333     58.520554    55.85716     55.130726
  54.58205     51.061417    48.490326    47.23767     44.587784
  42.28628     42.370853    38.860245    35.38422     34.278847
  31.995514    28.85699     29.025805    26.185686    25.271736
  22.408726    19.586926    17.991825    16.99475     13.149846
  10.67135      7.304074     5.527309     3.884408     3.902665
   3.0417817    0.9283506    0.5151434    0.4425874    0.4425874
   0.4425874    0.4425874    0.4425874    0.4425874    0.47587645
   0.9684172    2.4171727    4.2765265    4.2665415    6.016642  ]",138.8289604,11.78257019,1.922848099,-0.117245245,weighted9,6,0.962525522
5,"[ 36.10431    42.029392   47.411827   51.01226    55.39534    58.30624
  63.25558    67.85103    71.90923    75.431854   79.76884    83.2413
  87.14901    89.72182    91.62746    95.384766   99.15886   103.051926
 107.14663   110.40845   110.34375   112.6173    114.91639   118.17053
 120.46884   120.34831   120.890305  123.111496  123.74189   123.49072
 124.91716   125.7741    125.69497   126.015205  125.237816  124.33803
 124.49338   125.612305  124.49966   124.00515   122.808586  122.832146
 122.594864  123.91548   122.9968    119.63704   117.43329   114.789795
 114.37176   113.44303   112.18438   109.52872   107.27558   106.27872
 104.16714   102.82475   101.09085    96.91984    92.91481    89.70451
  86.90839    83.95763    80.82487    78.12486    74.13729    72.26897
  69.49764    67.10838    65.87872    62.541134   58.393116   55.61489
  52.92352    50.037888   47.981613   45.115723   41.93829    39.022522
  35.964165   34.69621    34.3191     31.467093   28.631056   26.770897
  24.340176   22.077595   21.294258   18.540016   15.184428   14.0123205
  12.203009    9.644305    8.770793    7.1931596   7.2049055   3.8729503
   1.8795575   0.8591769   0.4425874   0.4425874   0.4425874   0.4425874
   0.4425874   0.4425874   0.4425874   0.4425874   0.4425874   0.4425874
   0.4425874   0.4425874   0.4425874   0.4425874   0.4425874   0.4425874
   2.2271      4.999198    7.0970507  10.65436    12.853137   16.908367 ]",176.4238666,13.28246463,3.566863286,-0.11294743,weighted9,6,0.967894588
6,"[ 56.66079    64.72588    69.65482    74.03552    79.06763    82.382286
  88.236694   93.337975   97.42158   100.778564  105.8979    109.47277
 113.78986   115.82201   117.15869   120.433304  124.18195   127.162094
 131.14206   133.37207   132.7127    133.82251   135.38007   137.332
 138.42253   136.85782   136.22885   137.14336   136.17677   134.22758
 134.46756   134.22603   132.9436    132.18329   129.91139   127.44858
 126.55755   126.57053   125.17661   123.40393   121.15606   119.79617
 117.96043   118.37437   118.25612   113.14379   110.42593   106.95403
 105.60967   103.131424  102.796      99.508675   96.02601    95.094635
  92.35911    90.06743    89.38289    84.973724   80.4515     76.99037
  74.21151    70.34497    67.11698    65.49689    60.95585    59.617798
  56.08094    52.81643    52.98635    50.00687    45.865948   42.911976
  40.48551    37.205242   34.94871    33.101547   29.76855    26.829758
  23.672804   22.113506   22.257929   20.108124   17.41781    15.101822
  13.051159   10.6881695   9.601455    7.571863    4.381629    3.152818
   1.9078126   0.4425874   0.4425874   0.4425874   0.4425874   0.4425874
   0.4425874   0.4425874   0.4425874   0.4425874   0.4425874   0.4425874
   0.4425874   0.4425874   0.4425874   0.4425874   0.4425874   0.4425874
   0.4425874   0.4425874   0.4425874   0.4425874   0.4425874   2.0257008
   5.7795634  10.105895   12.645018   17.384085   20.951212   26.615835 ]",290.0079463,17.02961968,4.390201655,-0.056360924,weighted9,6,0.964921174
7,"[ 84.47421    91.4729     93.94379    97.77084   101.39323   103.54806
 108.09377   111.5523    114.36493   116.52958   119.9671    121.91429
 125.05767   125.49067   125.53062   126.98457   128.75166   129.73947
 132.67639   134.1737    133.37186   132.35275   132.13141   132.63942
 132.3231    130.79475   129.93295   128.8229    126.54629   124.21779
 123.07779   122.27471   120.52989   118.82711   115.42604   112.90813
 110.989586  109.57134   108.3598    105.79234   103.22728   101.87523
  98.923615   98.323235   98.97485    93.74562    91.04152    88.07808
  85.87441    82.53081    82.71102    80.05161    76.367714   75.41733
  72.76669    70.41809    70.54944    66.83346    62.698757   59.26834
  56.65945    52.947723   50.19572    49.08897    45.249207   43.948517
  40.451202   37.293655   37.202896   34.96603    31.41133    28.638191
  25.804869   22.301714   19.309011   17.777287   15.210656   12.186535
   9.143965    7.6736007   6.8600855   5.268871    2.9793549   0.4425874
   0.4425874   0.4425874   0.4425874   0.4425874   0.4425874   0.4425874
   0.4425874   0.4425874   0.4425874   0.4425874   0.4425874   0.4425874
   0.4425874   0.4425874   0.4425874   0.4425874   0.4425874   0.4425874
   0.4425874   0.4425874   0.4425874   0.4425874   1.5036246   4.3538456
   6.9536123   8.782155   10.991633   15.91954    21.28541    25.955036
  30.320581   35.793625   38.588036   43.382343   47.731052   53.761215 ]",249.7139536,15.80234013,4.774181955,-0.142071969,weighted9,6,0.958476253
8,"[ 96.24638    102.27364    103.42975    106.261635   108.50349
 109.65702    113.055145   115.528336   117.34837    118.28858
 120.39529    121.21342    123.39034    122.94004    122.19877
 122.3038     122.88058    122.72122    124.88138    126.0059
 125.064125   122.89842    121.75043    121.548706   120.47341
 118.94181    117.96256    115.969505   113.30303    110.84689
 109.04656    108.12833    106.20611    104.26737    100.57921
  98.16951     95.93522     93.90229     92.885414    90.23982
  87.80705     86.5185      83.24297     82.012024    83.21864
  78.14935     75.76525     73.00867     70.6134      66.72513
  67.25636     65.15967     61.47761     60.530407    58.060684
  55.673397    56.15479     52.985783    49.10615     45.672523
  43.336502    39.793766    37.184464    36.683144    33.383804
  32.320633    29.102669    26.245115    26.296871    24.558796
  21.654102    19.118523    16.786036    13.80167     10.856878
   9.86179      8.040969     5.542769     3.1759691    2.3685195
   1.7523792    0.81429917   0.4425874    0.4425874    0.4425874
   0.4425874    0.4425874    0.4425874    0.4425874    0.4425874
   0.4425874    0.4425874    0.4425874    0.4425874    0.4425874
   0.4425874    1.5094277    3.4204938    2.5469992    3.6675353
   5.0142517    6.7550797    8.894686    11.638791    12.906012
  15.597701    19.130732    22.589085    26.133331    28.598177
  30.397818    34.972378    40.534195    45.268776    49.56815
  55.3219      57.65092     62.022728    66.25538     71.913605  ]",151.9320688,12.32607272,3.228952673,-0.082532748,weighted9,6,0.965513135
9,"[111.29196   115.972176  115.73545   117.49558   118.285095  118.253914
 120.23914   121.52189   122.27893   122.080154  122.653244  122.31717
 123.30861   121.962296  120.448845  119.27428   118.48539   117.29181
 118.50168   119.219604  118.19643   114.93977   112.80109   111.97719
 110.09413   108.66159   107.62862   104.82682   101.779015   99.34619
  96.88984    95.86832    93.86694    91.69427    87.820335   85.60102
  83.04345    80.40886    79.5133     76.78872    74.517136   73.388824
  69.90876    68.21289    69.59682    64.93478    62.738426   60.308296
  57.67657    53.552803   54.10673    52.55347    49.06638    48.02908
  45.691837   43.429737   44.025295   41.41642    37.89185    34.493015
  32.36427    29.148962   26.727427   26.66288    24.022593   23.077753
  20.288456   17.878023   17.847815   16.727856   14.488601   12.366928
  10.3923      7.977222    5.2031317   4.7202873   3.7622287   1.8318655
   0.4425874   0.4425874   0.4425874   0.4425874   0.4425874   0.4425874
   0.4425874   0.4425874   0.4425874   0.4425874   0.4425874   0.4425874
   0.8234845   3.172141    3.106201    6.6416225   9.534108   12.705237
  15.052269   17.924282   18.127035   20.409931   22.320272   25.763325
  28.726418   32.438164   34.240494   37.08198    41.098778   45.19139
  49.552788   52.65512    54.159325   58.229103   63.756092   68.328026
  72.442566   78.30836    80.145905   83.90385    87.827034   92.88211  ]",150.2814148,12.25893204,2.706205716,-0.091218737,weighted9,6,0.959572862
