id,predict_data,mse,rmse,mape,smooth,skip,result_corr,shap
0, 31.177559   41.383427   38.51618    45.55127    53.673088   59.08126  62.570713   72.09861    71.39774    75.98468    83.22572    88.00672  98.33623   101.832016  105.37536   109.694496  117.31472   122.964096 129.88075   136.7613    133.47171   141.21555   147.49115   149.80345 152.2381    151.87184   154.94989   163.05501   169.55759   174.13045 178.18033   177.3747    175.38487   178.86015   177.09393   179.40355 178.26132   178.15051   177.273     183.59491   179.30571   177.976 178.04681   175.56514   170.92296   172.8367    163.06555   162.11853 161.02295   166.47636   158.26105   157.21631   153.94948   150.21133 147.48586   148.03174   139.04822   137.12062   132.54431   126.62041 125.19395   124.1958    117.90216   112.88925   104.69055   111.0507 100.046265  105.0249    103.3801     92.20533    90.523476   92.461494  81.13361    86.55101    87.9694     73.684425   78.148994   79.83853  71.73678    72.50393    74.486305   64.69911    61.32383    69.559746  50.589645   55.531822   61.49524    59.301735   45.35404    54.854153  32.591995   37.815975   48.77278    43.523884   38.099762   36.09436  28.553005   30.522343   35.62214    34.65196    23.736439   23.218035  25.911743   22.093834   24.453217   24.969677   19.097755   20.616205  21.343029   21.204765   10.84421    20.864227   20.564257   20.728268  20.530607   22.489883   14.2824745  27.673069   26.708853   28.084236 ,4693.698238,68.51057026,0.609108975,rolling13,6,0.297136206,0.018288
1, 15.451307  18.434698  17.341074  22.15267   26.964214  30.13368  34.21305   41.007004  41.0104    40.58501   42.168003  48.278107  60.276314  62.335506  63.56054   64.26174   67.62164   74.20571  85.86253   93.14825   84.816216  89.960304  96.58234   98.99055 103.91556  106.32619  106.76835  111.28364  120.77951  125.67373 132.85417  136.64635  126.9061   130.68777  134.28807  136.92444 139.078    137.77075  133.04146  141.45967  142.80559  140.68507 146.20564  141.25533  133.84468  140.01839  136.40724  131.78926 136.8125   139.18213  128.40993  130.06404  131.58177  127.53339 129.3298   129.54935  115.721634 115.56482  114.038055 110.27232 109.94075  109.32454   99.517654  93.531845  90.482414  90.37403  81.927086  91.07497   86.59284   75.00188   72.324524  70.449005  61.66329   68.51474   70.399216  57.169655  60.54818   60.797672  57.21446   58.361134  58.546143  47.234173  48.372417  58.588974  44.62718   48.95671   57.31524   44.876972  34.7196    45.0895  33.190197  38.163513  47.64904   32.04382   31.145813  30.813917  26.0744    26.329721  33.950893  25.690557  19.331003  21.736029  23.531164  18.08444   25.513056  19.002771  17.056757  19.805439  18.985596  17.70328   13.821598  15.240805  14.723075  15.929418  14.410845  15.350774  13.327683  16.164127  15.416395  14.898772,1506.74958,38.81687236,0.515195326,rolling13,6,0.637830594,-0.037224
2, 14.680092   12.8880415  16.94368    21.988749   21.794912   25.820353  31.423561   34.457478   39.360504   35.95396    32.946865   39.865475  51.095226   53.889824   55.899494   54.02548    54.443222   60.675236  71.94674    78.29568    72.48657    74.62265    81.672745   82.308846  87.57217    87.3807     91.71925    92.43694   102.92628   108.08901 114.601326  117.44477   105.4311    110.49435   115.76025   117.16954 121.47963   118.6577    113.209785  123.56472   125.84024   123.587654 131.2699    127.07016   118.212204  125.33611   124.1614    120.10399 124.95825   127.78034   117.51066   119.046555  121.51424   118.22208 120.282616  121.18877   104.79822   105.613495  104.84698   102.40278 102.2412    101.59663    89.17449    82.24922    80.35495    77.867744  70.07364    82.48432    73.57577    65.08783    59.720974   54.799267  49.265892   53.94585    56.540386   47.344166   48.4245     46.83244  49.157005   48.41145    43.6823     34.858913   38.49237    45.421646  39.817562   41.765316   48.402782   32.949627   26.703396   35.00118  30.25352    32.466423   41.886116   21.435513   25.096956   24.197144  19.988527   19.868076   27.53199    14.415676   15.716312   18.58591  19.995237   12.749501   21.743662    9.173633   13.489767   19.267412  15.873523   13.602152   12.863717    7.1434464   8.758171   13.241793  10.465294   11.447547   13.609628    9.225463    8.101011    9.078659 ,802.7103525,28.33214345,0.430963041,rolling13,6,0.774641077,-0.061848
3, 19.628157   15.648158   23.211996   28.68681    25.579466   30.694836  37.416225   38.1162     46.294106   41.54439    36.336773   43.578632  54.244247   57.220676   60.16902    57.187206   56.15577    61.758476  72.26529    77.44954    73.7282     74.363655   81.46692    80.67998  85.85058    83.2082     90.1263     88.813545   99.352394  104.417946 110.07993   111.42588    98.60593   104.19861   109.48577   109.81089 115.01363   111.21029   105.65819   116.66237   118.49204   116.057724 124.259766  120.88934   111.35505   118.184814  117.63336   114.2448 118.11337   121.75118   112.1598    112.84535   115.244316  112.55885 114.01627   115.532745   98.37489    99.228745   98.693275   96.77719  96.39483    95.76304    82.54467    74.85657    73.02253    69.78409  61.77013    76.184494   65.32325    58.66878    51.76089    45.112167  41.224533   44.467705   47.974514   41.314964   41.11507    38.418694  43.600735   41.730618   34.431942   27.693676   31.94176    35.718597  34.806908   35.2646     40.478466   25.55759    20.712212   27.487806  25.817781   25.862661   35.91141    14.743587   20.472126   18.859255  15.055795   14.893379   22.24547     7.373914   12.983996   15.71371  17.711432    9.522103   18.651274    3.2760954  11.341712   19.100588  14.466172   11.734076   12.070346    2.7362258   6.115607   12.757106   9.570398   10.954639   14.871207    7.1587524   6.139776    8.659796 ,629.753484,25.0948896,0.398253584,rolling13,6,0.824568592,-0.1537344
4, 32.47469    29.261492   37.43149    43.59977    40.853676   46.532124  53.450336   53.538284   61.71832    58.306618   53.685448   60.40665  70.48724    72.10967    75.50416    74.01332    72.32557    76.91014  86.854454   90.46095    86.4415     88.2214     93.73524    92.21242  97.47812    93.62078    99.47676    98.70659   107.53548   111.89488 117.659386  118.63734   104.62497   109.19688   112.84982   112.32549 117.39422   114.11442   107.537384  116.97004   117.815414  115.10678 122.35856   119.85741   109.535774  114.56046   113.68512   110.30303 113.355865  117.636444  107.813255  106.819855  109.07461   107.01733 107.4119    109.072266   93.091576   92.61392    92.46734    90.61158  89.45827    88.743774   77.008995   68.664825   66.4917     64.280754  55.374092   70.05594    60.80188    53.89444    47.363117   40.416306  36.398373   39.492676   44.095184   37.506813   37.555397   34.235744  38.1047     36.849174   30.843313   24.87075    26.62619    26.947824  25.148005   26.47093    30.74323    21.202677   13.938545   19.724533  15.796639   15.265419   27.019455   10.517012   15.24796    12.790358   9.4639     10.166024   17.689137    4.759102    9.854357   11.843461  15.937863    8.282995   17.131224    3.1966202  11.374418   19.463802  15.231658   13.011421   13.665084    4.893926    9.123377   16.083746  13.567432   15.845615   20.147242   12.958573   12.910754   16.664055 ,526.1787294,22.93858604,0.368357081,rolling13,6,0.853908426,-0.12736008
5,6.12516670e+01 6.10491524e+01 6.76723175e+01 7.51877747e+01 7.55392456e+01 8.17784576e+01 8.86433258e+01 8.81856918e+01 9.35611877e+01 9.43371582e+01 9.27934799e+01 9.77462769e+01 1.06936241e+02 1.04966736e+02 1.08451134e+02 1.11033974e+02 1.08868217e+02 1.11461418e+02 1.20347267e+02 1.20580009e+02 1.14713295e+02 1.20017738e+02 1.21823868e+02 1.19627708e+02 1.25034866e+02 1.19978355e+02 1.21805000e+02 1.23197571e+02 1.27943192e+02 1.30744598e+02 1.36983749e+02 1.38176758e+02 1.22913322e+02 1.24156364e+02 1.23779617e+02 1.22336136e+02 1.26016418e+02 1.25209953e+02 1.17398369e+02 1.21717896e+02 1.20623001e+02 1.18247818e+02 1.22167877e+02 1.21348175e+02 1.10777962e+02 1.10974693e+02 1.09132843e+02 1.06431381e+02 1.07308685e+02 1.12729103e+02 1.02899239e+02 9.78967514e+01 9.97358398e+01 9.93294220e+01 9.72572479e+01 9.86326065e+01 8.68172760e+01 8.30158386e+01 8.34028244e+01 8.13920212e+01 7.82623520e+01 7.72592316e+01 6.98006744e+01 6.05010414e+01 5.69771919e+01 5.75961456e+01 4.64749069e+01 6.04389496e+01 5.61117363e+01 4.76591110e+01 4.26513062e+01 3.59248009e+01 3.07520027e+01 3.40053139e+01 4.02059784e+01 3.25765877e+01 3.36103401e+01 2.93831272e+01 2.79015331e+01 2.91405449e+01 2.71236019e+01 2.21540718e+01 1.67543583e+01 1.05067930e+01 3.79979682e+00 7.99448538e+00 1.00525951e+01 1.40063725e+01 0.00000000e+00 3.90195799e+00 0.00000000e+00 0.00000000e+00 7.15283966e+00 3.14863515e+00 3.96377087e+00 1.82300452e-02 0.00000000e+00 7.02403009e-01 8.19634342e+00 1.72568476e+00 2.53030229e+00 3.11938357e+00 1.19801121e+01 6.35280657e+00 1.41686602e+01 5.75371075e+00 1.20331202e+01 1.98947468e+01 1.77408333e+01 1.70280609e+01 1.75156612e+01 1.27373819e+01 1.81131287e+01 2.46563721e+01 2.42668095e+01 2.82805138e+01 3.20053596e+01 2.88745918e+01 3.14263687e+01 3.69926376e+01,588.1753689,24.25232708,1.86E+15,rolling13,6,0.862932699,-0.1415268
6, 94.13689    97.26275    98.64761   107.73519   113.82238   119.744255 126.608925  124.40678   123.37228   130.15991   133.23236   134.99297 143.06786   136.35542   138.3635    145.93138   143.22867   143.84521 150.98524   146.7475    138.64609   148.15407   145.42435   143.3432 148.86244   143.58316   140.55347   143.58842   143.26503   144.55519 151.2143    154.51762   139.53735   135.3094    130.17372   128.94662 130.1696    134.67181   127.48949   122.95511   120.8243    121.35413 119.8044    121.395775  112.99042   105.69021   104.14132   104.767426 101.63407   108.371155  100.17817    89.10483    90.833664   93.73724  88.74964    88.680984   83.186455   75.31644    76.0131     74.11629  68.29265    66.30541    63.910603   53.864857   47.960804   52.21705  38.810936   50.399323   50.9143     41.3204     37.60967    31.232994  25.704834   27.758093   33.71454    25.338606   26.779598   20.98901  12.446788   17.709106   18.60058    15.297461    0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.   2.1069305   0.          6.4430194   5.5884833   9.732097   17.395704  18.425156   19.644384   20.504253   21.804338   28.628994   34.62914  37.43073    43.031616   46.30715    49.519722   55.982803   62.52672  ,920.0029649,30.33155065,9.90E+15,rolling13,6,0.86801586,-0.07793712
7,110.78908   110.31376   111.93819   118.7871    122.989975  130.19925 139.32324   132.24779   130.89177   133.99487   135.97156   137.00774 146.17558   137.29283   138.38206   141.33026   138.45615   138.2525 144.83438   136.9553    130.09616   135.80637   134.03694   131.24562 135.46187   127.727135  126.44286   124.28079   124.7556    125.69257 129.32161   130.63687   118.88487   111.76697   105.36516   104.4051 103.439514  107.42475   105.76239    96.95035    93.867165   96.56867  92.4232     93.67562    90.42123    80.183205   79.57191    82.772354  77.060684   84.59476    81.21762    66.5892     67.775154   72.480385  67.26747    67.36358    65.20453    56.37264    57.14739    55.39772  48.468735   47.212883   46.28436    35.845997   28.883953   30.746037  16.16358    31.667849   31.717949   24.140404   18.873655    9.998976   6.684562    7.233381   14.077777   10.3419895  10.318628    3.9489255   0.          1.9493295   0.          1.3220103   0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.   5.102956    2.0929098   5.8990474   4.561453   13.172342   24.14661  27.000828   27.637348   26.111181   24.898561   35.150894   43.966076  48.46058    54.19246    54.816635   57.238476   66.5393     73.49709  ,698.4875726,26.42891546,8.97E+15,rolling13,6,0.870621647,-0.060912
8,109.28327   108.70154   102.14797   106.114395  114.28112   120.02038 129.12762   121.45794   112.66556   114.59115   119.12409   118.68342 129.29257   119.4783    116.98449   116.65269   116.01986   117.11236 123.864876  115.7569    107.32434   110.804955  110.29192   110.28158 113.22166   108.27102   105.74413   100.680244  102.44618   104.08148 105.8624    109.40106   102.7188     91.887665   85.04139    86.99945  82.57642    88.39104    93.06731    78.60276    76.60998    82.822235  75.40825    74.66597    78.19919    65.68713    66.02298    71.052315  64.742004   71.26177    71.29297    54.694332   55.743725   60.89091  57.74747    56.175556   57.055977   48.019775   48.19917    45.483116  38.738304   37.38248    37.374237   28.27005    20.252048   21.183634   7.3418293  21.459398   21.92172    14.378455    9.821302    1.9592264   0.          0.          3.777004    0.4542409   1.1119471   0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.   9.864672    7.944165    9.59723    12.362241   19.347113   29.91213  36.352085   37.032253   32.243576   35.299488   45.4901     53.03722  59.765682   64.27472    60.18738    67.64794    78.98929    82.205444 ,560.2596937,23.66980553,9.65E+15,rolling13,6,0.861147416,-0.08273304
9,127.56868   125.48676   120.46236   125.281044  126.18667   133.73198 140.94435   132.01894   125.913284  126.93947   126.842445  126.75631 129.549     126.58084   125.6444    119.0941    116.655525  118.57931 117.54445   112.382805  112.05299   107.97388   104.69328   105.4446 105.18104    96.94195   101.874      91.49173    92.11697    96.12361  90.7512     90.98456    89.35786    78.77021    70.668106   71.667564  66.0899     69.36061    77.33596    64.26609    59.578323   66.20085  57.784904   58.238293   62.86618    50.55209    50.198326   55.988518  46.72589    54.438854   56.196297   39.936924   38.675507   42.644894  38.757607   38.110664   39.293602   32.190533   31.115988   28.042538  22.277805   21.170721   17.624414   12.318936    2.8697004   4.2888484   0.          7.5235033   2.135518    3.5881698   0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          6.9246964   9.667119    7.961169   9.938941   18.760794   14.137598   24.026793   25.614649   30.553352  45.04918    42.801903   43.0915     45.033493   55.100803   69.08716  71.77963    73.10781    66.920654   68.57497    79.341644   89.111  93.50631    96.894295   92.843956   98.956474  105.56473   110.50405  ,576.766515,24.01596375,9.17E+15,rolling13,6,0.860843764,-0.1100736
