id,predict_data,mse,rmse,mape,smooth,skip,result_corr,shap
10,  5.649595    18.421595    15.400955    10.939173    13.804332  31.609167    17.45432     29.77609     39.75173     36.088486  39.58487     36.340546    40.11357     31.863697    52.296963  49.06176     36.67107     48.8118      46.506744    60.560852  58.659485    52.537746    50.508266    75.145035    69.34487  72.84561     85.63828     81.12701     87.36316     85.61035  84.22592     82.56987     85.6987      84.34097     80.47362  70.062256    84.57207     83.942055    89.16051     90.98414  98.564804    93.76339     80.58144     85.88819     85.18318  97.097885    88.801476    88.08071     85.19806     98.63375  94.25048    101.26949     94.975784    98.77289     98.788  99.85312    107.325134    99.08674     89.57508     80.33312  79.49895     96.89213    105.989746   105.7357     101.84627 104.91136     95.01459    113.56191     92.49738     99.99454 100.74731    110.47395    100.01726     89.58313     81.335106  85.72753     84.11236    104.69049    104.13578    100.84321 101.14877    103.04821     86.501945    74.80007     77.12161  77.55821     69.393814    78.21852     61.438828    62.741676  46.838116    54.281822    53.335484    60.69368     51.93229  47.991745    55.26129     47.228268    25.892801    29.203985  23.182276    16.121513     9.824441    18.426172     7.0319986   9.560496     0.20252809   0.           0.           0.   0.           0.           0.           0.           0.   0.           0.           0.           0.           0.        ,607.5377668,24.64828121,6.11E+15,weighted13,1,0.827353634,1440
11,  8.100471   21.005232   18.483316   14.410144   17.270622   34.62337  20.182106   32.19356    42.51415    39.17071    42.518196   39.408833  43.513203   34.97556    55.20934    52.03079    39.816643   51.637257  49.834747   63.37114    61.28884    55.845203   53.768463   78.18015  72.2836     75.75894    88.543686   84.38075    90.434494   88.67925  87.83696    86.52405    89.773      88.27559    84.45329    74.74549  88.92181    88.1295     93.34282    95.32996   102.18249    97.95314  84.50993    89.41879    88.594894  100.047104   92.213715   91.538246  88.97356   102.40016    97.51541   104.357376   97.90667   101.57986 100.93161   102.00762   109.46042   100.937      91.38909    82.60546  81.41973    98.13112   106.68173   105.88462   102.21227   104.811615  94.92624   112.796814   91.924446   98.96572    99.5621    108.79502  98.49477    87.98588    79.830986   83.61192    81.844505  101.4549 100.49045    96.79508    96.80714    98.80407    82.36226    70.78069  73.02234    73.38965    65.34675    74.07287    57.512066   58.500805  42.977978   49.843483   48.906006   56.66782    47.645576   43.521004  50.77489    43.12822    22.309864   25.563574   19.755917   13.339482   7.439481   15.966252    5.0523734   8.14514     0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.       ,585.1069819,24.18898472,6.78E+15,weighted13,1,0.833184628,1440
12,  6.267772   18.753506   15.794856   11.411859   15.276826   32.403778  18.392204   31.328215   40.882317   38.282692   41.10696    38.418083  41.90017    33.9789     54.795574   51.32109    39.111633   51.45887  50.241745   63.098892   61.35607    55.468338   53.42923    77.302505  71.0969     75.44283    87.33465    83.549225   89.72632    88.04171  86.63572    85.55018    89.0822     87.41081    84.11828    73.6418  87.50292    86.940796   91.837555   93.17955   100.74596    96.49048  82.78363    87.845894   86.88399    98.01252    89.55823    89.49316  87.03461    99.93654    95.66351   102.50019    95.8919     99.26786  98.60147    99.67537   106.3755     97.96261    88.786415   79.86694  78.56848    95.63053   104.85669   103.097374   99.42754   101.27458  91.412186  108.66378    87.71229    94.710686   95.43071   104.13178  93.669876   83.83447    74.9509     78.22893    76.66716    96.43094  95.03893    90.82317    90.842995   93.23292    76.23448    64.862946  66.709785   67.579506   59.712715   68.40126    52.497955   54.571896  38.933018   46.147854   44.296524   52.03172    43.44889    39.828037  47.044456   39.593296   19.068419   22.317389   16.306303   10.702922   4.038796   12.920464    2.2640119   5.337108    0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.       ,592.8372375,24.34824917,6.78E+15,weighted13,1,0.832650403,1440
13,  7.8145785   20.471098    17.997793    14.013688    17.815489  34.577156    20.32445     32.916122    42.821655    40.41557  43.196644    40.581837    44.45371     36.277428    56.905113  53.531948    41.523556    53.580585    52.783703    65.28954  63.37808     58.1486      56.10251     79.84032     73.6499  77.93486     89.95743     86.474815    92.515816    90.84785  89.968956    89.17898     92.815285    91.09684     87.852554  78.04817     91.69345     90.99087     95.94339     97.51853 104.416595   100.69031     86.75375     91.46354     90.44416 101.238815    93.22669     93.17711     90.98466    103.9387  99.19202    105.9057      99.19095    102.47112    101.22378 102.298805   109.03195    100.338936    91.07775     82.51683  80.90851     97.321396   106.00852    103.816895   100.26724 101.7329      91.8363     108.49332     87.6555      94.226036  94.77439    103.04563     92.69356     82.68852     73.87901  76.58349     74.83384     93.57833     91.82986     87.28095  86.985405    89.39149     72.52246     61.23199     63.03738  63.829815    56.044964    64.685936    48.933544    50.624577  35.379185    42.095676    40.34543     48.476658    39.65265  35.87527     43.131966    36.009068    15.938554    19.173643  13.40808      8.3405075    2.116083    10.965485     0.75538474   4.3716655    0.           0.           0.           0.   0.           0.           0.           0.           0.   0.           0.           0.           0.           0.        ,586.2513671,24.21262826,6.40E+15,weighted13,1,0.83343721,1440
14,  6.5798573  18.843798   15.984375   11.720414   16.368877   32.93641  19.067518   32.433735   41.670647   39.85263    42.188553   39.884888  43.22712    35.566265   56.687176   53.037323   41.02075    53.491997  53.153976   65.11907    63.461018   57.8082     55.77206    79.03088  72.59175    77.605774   88.85072    85.640015   91.759445   90.11523  88.70507    88.0621     91.886215   90.02056    87.19611    76.69069  90.091576   89.555916   94.221214   95.22742   102.72749    98.94634  84.76335    89.59906    88.464516   99.01686    90.437904   90.89179  88.76243   101.27208    97.04266   103.77546    96.91013    99.95643  98.72487    99.79168   105.89476    97.30265    88.34917    79.66968  77.98945    94.72289   104.01065   101.056526   97.51386    98.37569  88.50003   104.666306   83.75377    90.29391    90.97239    98.83205  88.34583    78.92481    69.486725   71.78333    70.2502     89.13727  87.07669    82.135376   81.85362    84.60964    67.31825    56.21814  57.6777     58.932606   51.33031    59.972755   44.817833   47.449284  32.12893    39.200615   36.691753   44.82927    36.399654   33.07695  40.336838   33.38091    13.565242   16.814308   10.878763    6.4935966   0.          8.809326    0.          2.4026866   0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.       ,626.8391288,25.03675556,6.53E+15,weighted13,1,0.824003992,1440
15,  7.907978   20.33728    17.93228    14.043288   18.635872   34.906406  20.865776   33.930397   43.496624   41.829884   44.152832   41.90113  45.619766   37.750374   58.712082   55.174828   43.34976    55.55827  55.579563   67.27295    65.46102    60.396095   58.354443   81.49489  75.09987    80.052536   91.42177    88.45278    94.439644   92.78964  91.821236   91.40566    95.28062    93.38045    90.57738    80.649574  93.86628    93.18501    97.89181    99.1084    106.00745   102.68155  88.265686   92.78441    91.59878   101.86668    93.657936   94.12037  92.2039    104.75888   100.102036  106.73542    99.778206  102.72975 100.994316  102.052414  108.19007    99.33842    90.302155   81.91618  79.97135    96.12979   104.94108   101.628044   98.16797    98.69856  88.78326   104.425      83.60139    89.764824   90.29055    97.77302  87.37999    77.80661    68.41391    70.19545    68.49583    86.4443  84.07702    78.86692    78.30335    81.07252    63.92947    52.921383  54.343956   55.559772   48.037304   56.673676   41.680454   43.97467  29.04128    35.72323    33.326515   41.8522     33.23201    29.803242  37.13977    30.475906   11.073858   14.335724    8.645438    4.7360253   0.          7.4617224   0.          1.9574323   0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.       ,625.5252792,25.01050338,6.97E+15,weighted13,1,0.822070562,1440
16,  9.39845    21.489742   18.938725   14.918416   20.140093   36.15825  22.382141   35.9665     45.13984    43.97222    45.8615     43.82694  47.21029    39.626293   60.879578   57.089367   45.26563    57.61271  58.02385    69.175545   67.42985    62.142292   59.990597   82.63164  75.97418    81.421745   92.04196    89.23359    95.099686   93.33507  91.96579    91.59053    95.45268    93.314445   90.698746   80.31783  93.20272    92.47488    96.854546   97.60448   104.68582   101.39476  86.656784   91.13437    89.756546   99.68159    91.094826   91.909096  90.08067   102.262474   97.82771   104.43576    97.27218   100.00673  98.151825   99.19943   104.85895    96.00924    87.24118    78.90724  76.87057    93.151695  102.31169    98.39558    95.0529     95.049385  85.19983   100.37666    79.602264   85.64222    86.29099    93.3809  82.990776   73.93717    64.095604   65.47697    63.98746    81.906746  79.29062    73.78784    73.23225    76.377785   59.076176   48.34593  49.444427   51.073734   43.795536   52.477673   38.138336   41.146942  26.319857   33.2506     30.310379   39.04406    30.718172   27.637594  35.050476   28.654375    9.605017   12.9004345   7.152963    3.9421937   0.          6.541646    0.          1.4218953   0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.       ,604.7192315,24.59103966,6.32E+15,weighted13,1,0.832540178,1440
17, 10.869798    23.102934    20.97197     17.26217     22.602953  38.396896    24.566137    38.064217    47.49158     46.61791  48.417686    46.516327    50.144157    42.442745    63.656292  59.96728     48.269474    60.44188     61.226955    72.05177  70.19816     65.37241     63.162308    85.61141     78.90341  84.38714     94.90562     92.27476     97.98234     96.15254  95.03337     94.814606    98.65642     96.393326    93.75223  83.75433     96.37618     95.48516     99.780106   100.57113 107.203705   104.26413     89.23733     93.420586    91.95179 101.54279     93.16004     94.05041     92.40248    104.53174  99.787      106.29961     99.00811    101.61704     99.32201 100.36818    105.98248     96.9288      88.127365    80.07554  77.80715     93.655846   102.490685    98.154106    94.91627  94.54053     84.68473     99.35433     78.66837     84.39752  84.931625    91.63386     81.31888     72.2648      62.363537  63.257343    61.675583    78.876205    75.94115     70.146065  69.380684    72.637245    55.40116     44.809475    45.78947  47.480415    40.29959     48.991024    34.901978    37.799736  23.291088    29.946115    26.966103    36.06165     27.64146  24.551409    32.006275    25.898575     7.246025    10.549878   4.982179     2.2738178    0.           5.1670933    0.   0.85569817   0.           0.           0.           0.   0.           0.           0.           0.           0.   0.           0.           0.           0.           0.        ,515.5903537,22.70661476,6.49E+15,weighted13,1,0.859337215,1440
18, 11.849507   23.917385   21.778257   18.020458   23.875286   39.51846  25.884321   39.79568    49.00944    48.59135    50.08601    48.405514  51.81676    44.30419    65.7772     61.971497   50.254047   62.541443  63.668217   74.07874    72.27829    67.3699     65.0578     87.14765  80.22761    86.0866     96.03591    93.51379    99.12451    97.199715  95.8159     95.65268    99.47374    97.00393    94.45073    84.175934  96.51277    95.56846    99.5814    100.00586   106.759674  103.85405  88.54264    92.63344    91.02437   100.310295   91.64811    92.80083  91.218025  103.0579     98.4382    104.915085   97.43806    99.871994  97.42108    98.46166   103.73133    94.65985    86.00422    78.042076  75.67283    91.5643    100.61583    95.76628    92.624695   91.82426  82.01995    96.30336    75.64023    81.25916    81.84965    88.229744  77.90855    69.23039    58.991558   59.55464    58.127758   75.279724  72.11601    66.045525   65.26358    68.82626    51.433243   41.04059  41.75032    43.744423   36.733192   45.454826   31.826841   35.246147  20.813778   27.59315    24.180708   33.444496   25.220661   22.383453  29.842218   23.951923    5.573547    8.886386    3.265497    1.0876546   0.          3.9074473   0.          0.          0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.       ,474.6334388,21.7860836,6.44E+15,weighted13,1,0.875114576,1440
19, 14.8035145   26.936813    25.214224    21.741476    27.68973  43.09438     29.415813    43.229465    52.715893    52.5628  53.916702    52.33        55.967926    48.30309     69.70102  65.93964     54.32005     66.356834    67.797066    77.86614  75.90138     71.40453     68.95814     90.799995    83.78776  89.64562     99.38464     96.95674    102.312225   100.23601  99.02683     98.924286   102.607796    99.9442      97.271126  87.31948     99.340065    98.14143    101.99332    102.40568 108.628845   106.024475    90.38508     94.149055    92.38101 101.2801      92.786194    93.97316     92.53817    104.2919  99.312874   105.6803      98.02732    100.31666     97.43264  98.45992    103.672745    94.38476     85.73446     78.072365  75.50334     90.9884      99.73185     94.54392     91.557816  90.41431     80.647316    94.481514    73.96208     79.27914  79.80807     85.83749     75.654655    67.054344    56.78525  56.92693     55.481674    72.02266     68.61911     62.34082  61.41201     65.159134    47.941296    37.77061     38.340473  40.44271     33.59236     42.365677    29.096533    32.462975  18.396868    24.982943    21.553236    31.244577    22.96525  20.141373    27.695139    22.131248     4.16782      7.51042   2.0734053    0.41450325   0.           3.5306842    0.   0.3595025    0.           0.           0.           0.   0.           0.           0.           0.           0.   0.           0.           0.           0.           0.        ,502.8406503,22.42410868,5.75E+15,weighted13,1,0.863960965,1440
