id,predict_data,mse,rmse,mape,smooth,skip,result_corr,shap
0,8.03923035e+00 1.42368774e+01 5.97218752e+00 1.41621237e+01 1.67382660e+01 2.60135345e+01 4.71318855e+01 4.51639175e+01 5.18426819e+01 5.39172707e+01 5.83976707e+01 3.45061760e+01 5.04717178e+01 5.77674561e+01 5.90767784e+01 7.09323349e+01 8.29857635e+01 9.77309418e+01 9.40805283e+01 9.24093094e+01 9.94824448e+01 9.06550446e+01 1.00623230e+02 1.01289909e+02 1.12312561e+02 1.13288010e+02 1.24731529e+02 1.19545692e+02 1.23791214e+02 1.44502213e+02 1.37969116e+02 1.44602219e+02 1.49567688e+02 1.40322220e+02 1.34134293e+02 1.38466568e+02 1.35625015e+02 1.46929337e+02 1.35011749e+02 1.51971130e+02 1.30287842e+02 1.45228470e+02 1.48084213e+02 1.48488373e+02 1.47930923e+02 1.47290039e+02 1.34282532e+02 1.25859093e+02 1.28544800e+02 1.19490898e+02 1.43421188e+02 1.32372528e+02 1.25425453e+02 1.15380676e+02 1.29655426e+02 1.25610458e+02 1.21963394e+02 1.27940887e+02 1.25747971e+02 1.22410789e+02 1.23105095e+02 1.20049240e+02 1.14525726e+02 1.06584610e+02 1.04232605e+02 9.20585098e+01 9.77943573e+01 9.74952087e+01 1.02863167e+02 1.00922424e+02 9.42772980e+01 8.95365067e+01 9.22235336e+01 9.58051224e+01 8.50857239e+01 8.70588455e+01 9.49189835e+01 8.14053650e+01 7.06887512e+01 6.60123062e+01 6.30066032e+01 6.24562340e+01 5.00907326e+01 5.63969002e+01 5.00099335e+01 5.04830627e+01 5.38248177e+01 4.42554321e+01 5.43734131e+01 4.84851112e+01 2.94619637e+01 3.22866898e+01 3.40150108e+01 3.83868141e+01 3.27295456e+01 2.81591377e+01 1.50372162e+01 1.54536419e+01 1.47363882e+01 1.90178032e+01 1.89643135e+01 2.37917023e+01 4.26763535e+00 6.54787445e+00 2.15460491e+00 4.73997211e+00 1.28149614e+01 1.09679909e+01 2.85859847e+00 9.53649879e-02 1.15816486e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00,2451.381221,49.51142515,8.07E+15,weighted3,13,0.490823486,0.031623427
1,  0.           0.           0.           0.           0.  11.158354    33.74469     29.83078     38.204277    40.576004  42.93585      9.496022    27.325869    34.84017     34.575108  49.7843      64.20253     78.22961     75.71029     72.83904  81.55166     68.96818     82.880875    82.29805     88.037704  93.5417     100.92092    100.44506    103.54071    126.811874 117.94976    128.57863    134.31462    122.25083    113.70034 118.6295     113.37172    129.32185    111.90722    133.87532 108.20321    125.24026    127.66387    129.4821     130.89713 135.91061    114.07983    107.52527    109.979996    97.86738 125.526794   111.65096    106.74099     94.634      112.20574 110.57767    105.396515   113.487045   113.67655    105.905754 104.854324   102.7482      96.77388     90.6996      87.18795  71.3981      77.94087     77.50675     88.37286     83.13798  84.2328      83.461945    86.18218     86.4029      73.02936  77.61759     93.621544    72.94649     59.685516    57.08166  53.3268      55.036793    42.90543     55.896687    53.8767  57.278564    54.78059     39.71675     53.86888     48.969715  30.00842     30.016283    32.098633    40.105297    37.444073  31.709497    23.382063    26.031727    23.28433     26.446451  27.188168    32.07691     10.385657    13.394462     8.73879   7.7021513   17.849495    19.176208     6.2071857    8.309088   7.2614326    0.           0.           0.23848476   1.4184946   0.           0.           0.           0.           0.        ,554.749458,23.55311992,3.57E+15,weighted3,13,0.852363468,-0.057675113
2, 33.911503   37.092617   33.854576   49.608162   51.259      60.86071  80.399635   78.6881     84.199486   86.10091    86.88577    71.25296  81.30444    93.374695   87.307144  101.32586   109.69603   123.2558 123.369354  119.6681    121.909645  113.79402   122.4532    122.20897 136.81996   127.436195  141.66867   130.03519   137.12706   145.69882 140.37985   144.35506   148.32532   136.22755   134.4578    137.23906 132.55763   141.2486    127.63253   134.28369   116.68979   128.10617 131.14062   130.9635    127.43226   121.454506  113.78149   107.90203 110.79583   100.82249   112.814125  109.730515   95.65381    88.15636  96.798676  102.36651    95.83477   100.56458    98.65337    96.361595  93.92659    89.265076   88.23751    83.29558    78.9083     72.84294  75.154945   74.58729    82.233536   76.31884    70.368324   69.91467  72.39741    75.79823    64.07068    64.52829    71.71289    61.007687  53.71675    50.562702   48.695488   47.625366   34.759773   43.832527  36.55018    31.249912   37.128998   29.20451    41.76448    40.97977  18.76332    23.163452   26.375956   29.78016    20.621523   18.588642   9.54653     9.249236    9.821972   13.481391   12.863289   17.433578   0.          2.8915133   3.219022    5.4777374   7.2073855   9.402745   6.0416102   5.356661    3.9553895   0.          2.8202534   6.2360516   6.4541535   0.          0.          5.8045235  11.443525    0.       ,715.1703322,26.74266876,1.13E+15,weighted3,13,0.848709762,-0.049288778
3, 92.03313     92.099236    99.596306   117.2793     114.93133 125.09095    134.96729    132.68246    129.33865    133.90956 131.31496    131.20918    127.56522    140.40686    132.1226 143.36482    141.87279    150.79121    151.54247    149.44121 145.05992    139.25284    143.90729    141.88182    161.37172 140.40474    151.02435    133.73776    142.3522     138.91502 131.18448    128.45595    129.66542    123.89612    124.079384 123.66471    122.14096    119.37811    113.90402    102.805405  93.35761     97.59077    107.56099    104.42961     99.11033  82.68877     92.75071     88.032906    90.179886    85.95362  76.64711     83.378914    66.86591     63.546253    67.61777  82.81695     68.58332     74.560875    67.74859     70.831795  61.880463    57.28539     60.23945     62.861298    51.833942  56.242718    50.35748     56.71111     58.188347    47.299904  35.57834     31.256462    33.054108    39.07759     37.146023  30.883223    28.623362    25.457947    23.308504    26.527094  26.044634    19.88373     10.211032    13.429673     3.147521   0.           1.5394427    5.644095    10.960327    11.567767   0.           5.033602     9.282124     8.120371     0.19873105   4.1281414    0.           0.           0.           2.8767588   0.           1.4938247    0.           0.           5.717502   9.300429     5.193619    14.509793    20.010988    20.789364  20.749979    18.645058    25.242496    27.295492    26.83603  27.011234    16.992153    39.725273    49.27444     39.892273  ,808.9964481,28.44286287,2.82E+15,weighted3,13,0.864705815,-0.106837305
4,136.99007   131.2385    128.4319    134.2603    136.26245   155.36987 151.48563   152.24915   138.66084   141.49596   147.43805   148.49695 132.46104   137.67195   136.53552   144.33032   140.27448   135.69504 136.27354   125.69643   141.87169   139.23383   137.92543   140.35376 136.99231   128.94757   129.5445    116.54316   117.62989   121.17236 110.94075   109.365295   99.07859   108.20629   109.58322   108.44945 108.96601    95.701195   93.37067    82.32654    76.579445   79.73412  85.983406   84.50496    81.02583    66.885956   80.49013    72.83991  73.16959    76.36263    64.54527    60.29971    60.24954    54.954556  66.10293    65.791725   55.617596   55.0898     46.796406   48.90122  43.64779    37.235676   36.998898   43.925064   36.89897    42.643806  32.382755   34.57352    35.95599    21.426676    2.9803767   0.   0.          0.9876571   7.402469    3.580115    0.          0.   0.          3.7461457   0.          0.          0.          0.   0.          0.          0.          0.          0.          1.3336531   0.          4.666613    9.768829   12.903958    9.677112   19.670235  14.77181    24.559202   23.44425    31.574331   25.550425   27.721176  28.556915   37.223373   41.05718    47.06243    49.65042    63.47483  68.486275   77.2563     77.662155   74.48401    77.461655   72.356285  80.34651    91.82317    88.635994   99.48549   100.596924  101.197525 ,836.1953986,28.91704339,6.23E+15,weighted3,13,0.864928859,-0.027135224
5,102.9712   100.833     95.23083   98.08231  101.19903  116.496605 111.25402  107.64391   90.00303   98.03379   99.940155  91.9789  79.372284  74.23956   79.749374  89.10838   86.12424   75.67727  79.92498   71.206985  81.633     71.309265  74.64895   76.683556  76.57756   69.70534   64.80622   57.81636   56.626617  67.48257  48.449505  51.414394  48.466095  54.378452  44.562237  43.186165  47.10075   41.70857   37.24661   34.149593  27.638418  27.192366  38.64361   31.845028  38.88186   34.129166  39.949684  36.431534  35.22068   39.81283   29.703003  19.714327  26.135464  29.271368  40.220337  40.605377  33.439285  43.675697  35.506794  37.418472  26.501295  25.865065  23.279451  34.043682  23.851744  27.900007  18.402079  29.930162  33.951202  27.592361  16.177858   4.489679   9.879121  13.874253  20.889387  16.569557  17.185127  14.504475  14.367792  21.216131  18.113712  18.772116  19.905817  15.070324  17.122618   9.657018  11.01287   17.618872  14.380094  17.646555  20.450924  29.346136  27.515608  32.896187  38.90896   46.80087  44.020206  55.437084  48.686222  57.11453   50.853863  50.88619  41.561813  57.709244  63.55344   56.130974  66.396     78.466934  79.81615   90.489494  91.842384  81.91856   79.89015   79.54242  80.88905   88.34376   81.30401   88.1928    87.47644   92.124535,700.5997251,26.46884442,0.441040089,weighted3,13,0.915563307,-0.123888955
6,106.56429  105.27826   94.13166   95.014984 100.23691  111.46778 103.00587  105.209755  89.839035  95.36831   99.86812   91.72294  79.034386  69.529594  78.535385  85.92626   83.039345  67.838776  72.42831   56.66747   74.59597   67.0321    66.671234  71.041626  66.78981   60.24429   58.450836  50.772736  47.886974  57.432472  41.703594  41.59942   37.68965   41.69358   36.715225  34.968807  38.97875   36.044277  29.297039  29.473516  28.248564  26.788012  30.35152   23.593727  27.020851  26.94655   29.047564  27.7546  24.91233   30.83559   25.24196   10.660029  20.39452   28.405842  35.138218  29.836735  31.65208   34.35445   30.330858  34.12267  28.90515   24.927063  24.328455  32.55252   31.261501  36.010006  29.406605  35.511448  43.20334   43.49054   31.77725   22.073624  30.409225  33.634308  36.87715   37.742043  39.476337  43.890713  47.643627  49.50547   46.073246  54.378372  58.581917  51.689205  54.465714  51.738052  47.688522  52.492954  51.177177  62.98944  70.151596  73.78439   69.71757   78.57446   82.44804   90.0954  90.89015   96.15035   93.57451  102.07976   96.3137    96.78973  98.11256  105.50723  107.16734   96.919426 108.817345 115.1427 115.70083  126.562035 121.64898  111.10148  107.91957  109.68095 110.846886 118.01523  119.34433  117.48465  108.22753  115.117546,787.775042,28.06733051,0.443015201,weighted3,13,0.89190311,-0.058343276
7, 89.20793   91.75929   80.183205  81.05916   79.66517   91.5425  85.628876  91.34035   79.66695   80.87492   87.206215  81.028275  64.87767   63.198944  67.24024   71.258026  71.80772   57.545006  59.606384  43.172398  66.29587   60.371338  58.621185  64.440956  59.21632   51.35699   56.77601   48.90053   44.20193   46.516594  36.62721   36.01093   32.072105  36.325268  42.263577  42.390953  45.038857  39.623405  30.193361  30.583122  36.9939    36.49516  37.631607  37.242382  31.967455  32.80783   34.777447  33.97554  31.737082  35.030945  36.02926   24.764853  35.45209   38.887764  44.29147   42.766464  49.77716   45.040714  45.42783   48.361786  49.291523  38.81075   40.570156  47.215908  55.976128  66.59081  58.493664  55.515644  66.01337   71.36191   66.65747   63.97483  68.94744   70.34027   69.45079   69.32896   70.34039   82.17098  89.63412   83.120605  80.40916   95.54183   99.76814   94.80944  94.90892   88.281746  83.23588   84.76204   84.24023  108.528534 111.148315 106.510315 101.03047  110.77553  108.78223  114.561264 116.08093  114.49512  117.04981  124.594025 120.48486  117.34363 128.39363  127.083466 123.14391  112.720505 120.19638  124.4627 121.820465 134.45686  122.004715 115.068085 113.901215 114.66196 118.703354 122.535614 125.30341  124.22171  108.24478  111.73944 ,1045.704612,32.3373563,0.459761485,weighted3,13,0.878746561,-0.070132195
8, 32.699886  41.242043  33.65314   36.900036  32.19073   39.72137  43.505634  39.803204  30.838964  36.828888  36.652393  20.83907  11.739325  13.584937  15.555728  23.90717   25.604803  18.283745  20.754387  13.766099  21.392096   7.020677  13.647569  17.566124  23.664871  14.612918  20.098072  18.766804  12.930752  20.504179   5.154567   8.046438  16.094618  13.735407  11.861118  13.9967  16.347605  19.480324   9.455384  16.2777    19.64832   19.73097  30.211035  29.97803   29.255259  34.099743  30.948153  32.735054  30.014917  30.852728  37.704468  31.025148  37.213387  41.880325  49.41659   56.807583  61.721058  69.66137   70.3585    71.1252  67.663025  60.07255   61.317505  68.84476   70.51992   79.75505  73.110596  79.06302   89.157524  98.573105 103.90965  106.86538 107.00531  103.56405  100.9275    98.67451  109.3469   110.643456 114.080635 104.88324  105.5001   113.64096  114.28341  119.96717 112.38633  107.29881  101.166145 100.02538   95.21464  112.41664 113.60771  108.10435   96.074425 105.48795  107.333824 109.13472 104.07951  102.09623  100.35712  107.5581   106.14524   97.90008  89.14504   98.406876  97.86202   79.03738   86.32036   91.27731  84.16127   92.14433   82.67462   73.74771   71.7677    76.65118  72.91341   68.76886   61.377674  66.61511   56.584938  56.155693,639.1800491,25.28201039,0.386289713,weighted3,13,0.932933941,-0.05534687
9, 10.89434    20.497187   16.553047   15.00532     8.1001835  15.580958  27.728598   21.307564   19.792055   25.489687   26.378222    2.323147   1.8264105   9.677291   12.691386   19.935587   23.798243   29.319118  22.84608    24.247347   29.268366   15.627936   26.01722    27.27071  35.732784   35.27458    39.291122   44.49387    38.640095   55.39813  42.196175   44.635303   55.016193   53.89888    50.476746   54.958057  56.226547   60.761944   55.501827   68.46137    63.60118    71.70416  85.04407    89.33814    85.13398    88.69897    84.21505    81.59064  79.71357    78.3864     97.819595   92.036354   95.90214    90.3252 105.93355   111.79336   110.21097   119.45242   118.8847    117.58548 116.84143   109.30345   108.01777   110.70092   109.172745  110.63632 107.981346  114.82258   118.28559   123.288185  128.09834   125.01405 123.239784  120.97477   119.63276   117.59996   125.37491   120.05098 116.32692   107.90172   107.41693   109.11342   106.29968   110.8372 100.147385   95.211174   94.669716   92.47988    88.313194   93.90206  89.80701    85.35709    76.00982    83.24561    85.05912    83.46136  67.819984   66.83716    65.17546    72.0797     72.84572    64.32125  50.663185   58.20765    56.005066   45.536808   52.149494   56.824093  45.380188   46.821716   41.49848    34.2173     35.40733    35.702835  34.54949    26.990154   10.137105   23.64071    20.400904   13.751618 ,804.159356,28.35770364,0.497683567,weighted3,13,0.860097324,-0.030172357
