id,predict_data,mse,rmse,mape,smooth,skip,result_corr,shap
0, 25.136574   30.096859   30.269913   34.60799    34.53412    35.12686  42.455853   51.149242   56.943485   62.55777    65.79378    73.89905  86.9595     89.796814   91.72424    83.409515   95.97155    97.57346 105.26627   112.3867    109.009026  114.794304  115.485535  123.04399 127.45549   134.49269   133.66402   142.64291   147.44472   146.24707 146.63512   144.70877   149.75885   150.3066    152.35222   142.9447 147.87096   151.77559   156.88467   162.26411   160.33209   159.79886 160.1712    163.06516   156.65102   165.83159   159.82436   157.90541 156.08716   160.21777   156.76332   154.58481   156.58084   147.7761 146.73097   150.08908   141.75801   148.14137   140.11803   134.66208 132.10478   129.3315    123.013794  126.042175  128.31522   121.49163 116.58547   112.56274   114.762344  100.28122    98.31751    92.277176  86.08777    81.04582    92.116714   85.37291    76.299355   75.70948  67.04757    69.734276   78.86719    66.65912    64.38389    70.02417  56.03281    50.40402    53.26251    42.96159    35.843727   50.29246  42.769463   44.719223   43.553715   28.59261    34.087875   39.539993  28.102222   22.988777   26.17051    19.36204    14.714664   17.707916  17.201767   11.76601    17.042288   15.715584   20.695856   17.603779  12.396677   19.097897   16.489      10.679001    7.9494886  10.771112  13.324337   10.43269    15.612973   22.494703   22.187159   24.18631  ,3379.793215,58.13598898,0.724049148,rolling13,3,0.41946026,1440
1, 21.708128  26.224487  26.78611   30.849585  30.490564  31.59956  38.27391   47.250336  53.321007  58.237637  61.363853  69.920395  83.16428   85.64505   88.06225   79.2108    92.32119   93.7963 101.80784  108.722595 105.47711  110.909996 111.45893  118.96832 123.32202  130.62872  129.18959  138.03343  143.21416  142.01262 141.84447  139.82033  145.12007  145.32379  147.0286   137.37903 142.15584  145.90378  150.75313  156.45653  154.4826   153.12744 153.77554  156.35022  149.13052  159.56311  152.84264  150.61174 148.95148  152.70502  148.88809  147.55531  149.18015  139.53494 139.81783  143.3278   134.22363  140.82756  132.40651  126.9793 125.00206  122.414925 115.25783  119.20836  121.896194 114.002365 109.476295 106.10358  107.695     93.07615   91.94697   85.45866  80.025604  74.90998   86.46636   79.08314   70.66281   69.9524  60.93865   64.64943   74.37436   62.177425  60.269337  65.70233  52.208534  46.847607  50.042614  39.797882  32.843002  47.25687  40.0221    42.340786  41.2853    26.257269  32.66771   38.326122  26.622808  21.818571  24.715551  18.172596  13.587599  16.436022  16.426908  10.940959  16.123816  15.008139  20.651138  16.80667  11.794172  18.789888  15.494775   9.585013   7.385096   9.44794  12.298758   9.330104  14.634265  21.489254  21.511164  22.840935,2579.048111,50.78432939,0.636806115,rolling13,3,0.52447403,1440
2, 15.623512   19.908184   20.920534   24.64118    23.983871   25.930792  32.175877   41.32557    47.577713   52.232178   55.363785   64.34711  77.61461    79.935295   83.07959    73.88292    87.48952    88.995346  97.40027   104.32968   101.37118   106.911896  107.41336   114.8203 119.36857   126.97052   125.00803   133.99843   139.7367    138.58273 138.19777   136.20903   141.62653   141.99718   143.40549   133.35077 138.44034   141.98819   146.59714   152.9015    150.99005   148.81902 150.06711   152.43721   144.52098   156.15536   148.8794    146.19388 144.95984   148.61185   144.19623   143.75003   145.23436   134.89038 136.42575   140.19856   130.26578   137.47263   128.96211   123.03527 121.73654   119.523766  111.6484    116.16592   119.49645   110.58715 106.205734  103.82876   104.760315   89.87193    89.42401    82.703285  77.58735    72.43704    84.25683    76.154      68.33988    67.61006  57.95173    62.50595    72.6223     60.103725   58.34212    63.678448  50.289646   44.968723   48.553993   38.100506   31.143152   45.577576  38.298557   40.71172    39.860844   24.392365   31.52876    37.32473  25.102322   20.432793   23.214506   16.510597   11.642631   14.678445  14.339186    8.755573   13.98878    12.433743   18.60301    14.437189   9.372912   16.410763   12.691389    6.5109806   4.2270784   5.8961716   8.879976    5.520137   11.1428795  17.846062   18.118105   18.92516  ,1870.480094,43.24904732,0.598888379,rolling13,3,0.650162767,1440
3, 13.0499325  17.243315   18.64457    22.17656    21.242373   24.107157  30.365696   39.523907   45.56649    50.64596    53.80216    62.915592  76.02601    78.2104     82.26823    72.99968    86.71713    88.2963  96.93369   103.89155   101.33074   107.05215   107.54985   114.73098 119.42814   127.079094  124.83524   133.9351    139.79625   138.76527 138.1982    136.08983   141.49547   142.1921    143.2289    132.72772 138.15955   141.28767   145.88336   152.51512   150.37991   147.82751 149.36635   151.68541   143.27795   155.31667   147.73656   144.6613 143.67235   147.33286   142.11299   142.18782   143.69405   132.53932 134.86444   138.84726   128.19336   135.36371   126.916504  120.53397 119.353325  117.48544   108.96144   113.76135   117.6238    107.744934 103.51961   101.74291   102.049324   86.91299    86.86233    80.01646  75.19335    69.88232    81.87441    73.273026   65.9189     65.17828  54.894093   60.101974   70.501274   57.69319    56.105164   61.53445  47.917797   42.71739    46.691467   36.06832    29.095728   43.654346  36.182903   38.5        38.02622    22.27528    29.769762   35.84343  23.16573    18.607283   21.665043   14.838994    9.3973255  13.036587  12.059672    6.4839272  12.14332     9.9052925  16.46421    12.55722   7.508031   14.425423   10.828165    4.459897    1.6063218   3.519309   6.6509404   2.765788    8.996934   15.610906   16.131079   16.791569 ,1505.691287,38.8032381,0.634685917,rolling13,3,0.723415341,1440
4,  6.855134    10.997274    12.84341     16.074293    14.749906  18.61217     24.753119    33.927013    39.85295     45.23647  48.411243    57.77996     70.74276     72.843796    77.77932  68.49621     82.5584      84.18567     93.18116    100.30148  98.06031    104.19262    104.790306   111.77376    116.875015 124.81574    122.13242    131.6271     138.09492    137.14062 136.60796    134.70769    140.1279     141.28482    142.14474 131.25783    137.22812    140.17262    144.69484    151.97794 149.9694     146.83093    148.95386    151.28563    142.42911 155.29434    147.3872     143.88158    143.47386    147.17395 141.2522     142.05798    143.57907    131.74689    135.15208 139.41089    127.948425   135.76863    127.39226    120.15872 119.60562    118.16318    108.99175    114.08994    118.58708 107.77432    103.569016   102.780525   102.38967     87.03723  87.37811     80.38046     75.64031     70.29339     82.26197  73.081505    66.175766    65.41875     54.420513    60.171112  70.79248     57.477543    55.91959     61.333717    47.418884  42.18091     46.61071     35.487877    28.441269    43.142693  35.189594    37.466564    37.416       20.868       28.85725  35.247192    21.7029      17.155209    20.523779    13.081974   7.051       11.446187     9.397243     3.6758657    9.776234   6.547419    13.3268585    9.770233     4.415746    11.103238   7.567584     0.83084875   0.           0.           2.4121122   0.           4.675171    11.0385275   11.727943    12.106506  ,1175.760162,34.28935932,1.05E+15,rolling13,3,0.791945557,1440
5,  5.6087646    9.770881    11.77436     15.033408    13.657389  18.037783    24.379868    33.55059     39.364677    45.18338  48.424316    57.823368    70.77495     72.867714    78.346  69.108925    83.15373     84.85225     94.12813    101.21393  99.27522    105.706665   106.23446    113.06938    118.34815 126.20094    123.42038    133.05017    139.48761    138.58635 138.07942    136.05267    141.36768    142.81442    143.4505 132.22118    138.46033    141.17664    145.66052    153.09703 150.96371    147.67636    149.95749    152.29253    143.1608 156.09418    148.10858    144.35281    143.96045    147.75888 141.33528    142.28725    143.88287    131.76825    135.34384 139.75734    127.97508    135.5843     127.33447    119.84159 119.124054   117.925835   108.49769    113.482925   118.326515 106.99855    102.74272    102.23993    101.541275    85.86651  86.36365     79.38645     74.68063     69.15005     81.1824  71.643684    64.95245     64.16917     52.702175    58.751797  69.4074      55.865913    54.321312    59.84641     45.628826  40.39994     45.004845    33.816322    26.680153    41.41173  33.322025    35.32755     35.46941     18.828182    26.84817  33.29342     19.570213    15.045884    18.575933    11.133376   4.633106     9.415722     6.790906     1.1391314    7.437526   3.6736968   10.750607     7.4526553    2.2064996    8.811453   5.4268603    0.           0.           0.           0.22188278   0.           2.5453405    9.009943     9.839645    10.239335  ,1018.11175,31.90786346,1.58E+15,rolling13,3,0.830196447,1440
6,  6.490694    10.678693    12.633673    16.11893     14.935918  19.372326    25.933905    35.19161     41.05676     47.082195  50.427994    59.814095    72.91977     75.09204     80.72173  71.4879      85.44771     87.18601     96.74682    103.66941 101.92108    108.52714    108.89001    115.668785   121.000046 128.64122    125.89645    135.51343    141.68161    140.77852 140.29372    138.00362    143.1964     144.70183    145.14616 133.69113    139.95863    142.53824    146.92796    154.27908 151.97437    148.6854     150.9233     153.18776    143.84914 156.63747    148.6464     144.75299    144.089      147.95773 141.30876    142.10275    143.72488    131.66212    134.94458 139.3986     127.64033    134.73726    126.55959    119.19711 118.026375   116.91422    107.49513    112.198395   117.180504 105.68513    101.3041     100.723656   100.01935     83.982506  84.555725    77.69222     72.93431     67.20749     79.37464  69.58236     62.964176    62.161823    50.44417     56.629524  67.25268     53.66752     52.103546    57.749725    43.364876  38.141872    42.738132    31.73094     24.51289     39.18177  31.221788    32.9009      33.020172    16.692793    24.536179  30.830023    17.372694    12.8761015   16.313416     9.262531   2.5342975    7.272026     4.5698714    0.           5.2406507   1.392301     8.7994995    5.4657893    0.57476056   7.2553706   3.8613367    0.           0.           0.           0.   0.           1.5432986    8.329658     9.261339     9.7303295 ,905.3841161,30.08960146,2.24E+15,rolling13,3,0.859423612,1440
7,1.16100054e+01 1.58229828e+01 1.73453102e+01 2.14281960e+01 2.09523201e+01 2.46200924e+01 3.14583607e+01 4.09748726e+01 4.72398605e+01 5.30454369e+01 5.65900536e+01 6.58868408e+01 7.94783325e+01 8.18818665e+01 8.69873123e+01 7.76196442e+01 9.13274384e+01 9.30901413e+01 1.02962502e+02 1.09451561e+02 1.07738365e+02 1.14289551e+02 1.14230896e+02 1.21121254e+02 1.26228912e+02 1.33342590e+02 1.30907364e+02 1.40174606e+02 1.45532318e+02 1.44521088e+02 1.44027878e+02 1.41113205e+02 1.46126190e+02 1.47277832e+02 1.47517548e+02 1.35951477e+02 1.41810623e+02 1.44366013e+02 1.48500839e+02 1.55293411e+02 1.52670776e+02 1.49637115e+02 1.51472107e+02 1.53485535e+02 1.44002380e+02 1.56231598e+02 1.48350723e+02 1.44492798e+02 1.42943024e+02 1.46847687e+02 1.40423965e+02 1.40515289e+02 1.42093903e+02 1.30704697e+02 1.32792130e+02 1.37106628e+02 1.25995415e+02 1.31927765e+02 1.23751678e+02 1.17304649e+02 1.15045540e+02 1.13755768e+02 1.04858696e+02 1.08937416e+02 1.13720230e+02 1.02675018e+02 9.80378799e+01 9.67066193e+01 9.65678864e+01 8.00174103e+01 8.05804214e+01 7.40465088e+01 6.90997391e+01 6.31226654e+01 7.56441879e+01 6.57261581e+01 5.89663429e+01 5.81722336e+01 4.65388527e+01 5.26676636e+01 6.31464386e+01 4.98630676e+01 4.82344704e+01 5.40629768e+01 3.97699585e+01 3.45636063e+01 3.87968216e+01 2.85199871e+01 2.12152042e+01 3.56297836e+01 2.83784199e+01 2.95775909e+01 2.92360268e+01 1.40979004e+01 2.13682537e+01 2.70597515e+01 1.48215971e+01 1.03619814e+01 1.31792727e+01 7.37783432e+00 8.37130725e-01 4.65117836e+00 2.86480546e+00 0.00000000e+00 3.09123516e+00 3.28986980e-02 7.94340992e+00 3.94338799e+00 0.00000000e+00 7.04134941e+00 3.29437375e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.24357009e-01 0.00000000e+00 2.69389081e+00 1.02757368e+01 1.12507381e+01 1.18854809e+01,926.581811,30.43980636,1.72E+15,rolling13,3,0.858793207,1440
8,1.70150146e+01 2.11768970e+01 2.21384983e+01 2.68598480e+01 2.72031746e+01 2.97035694e+01 3.66071358e+01 4.64931641e+01 5.33994522e+01 5.84975090e+01 6.22151642e+01 7.14885406e+01 8.57391052e+01 8.83653183e+01 9.25542908e+01 8.29135742e+01 9.64929886e+01 9.82086792e+01 1.08377434e+02 1.14354134e+02 1.12477791e+02 1.18768173e+02 1.18233170e+02 1.25336807e+02 1.30127136e+02 1.36765335e+02 1.34606964e+02 1.43403046e+02 1.48000336e+02 1.46789612e+02 1.46227371e+02 1.42691238e+02 1.47612869e+02 1.48095657e+02 1.48228180e+02 1.36716736e+02 1.41907913e+02 1.44625793e+02 1.48393982e+02 1.54539124e+02 1.51703522e+02 1.48875336e+02 1.50238708e+02 1.51904236e+02 1.42297638e+02 1.54124939e+02 1.46285370e+02 1.42575623e+02 1.40036194e+02 1.43845306e+02 1.38003036e+02 1.37344803e+02 1.38760391e+02 1.28256409e+02 1.29090607e+02 1.33204117e+02 1.22917236e+02 1.27818375e+02 1.19474541e+02 1.14190590e+02 1.10951790e+02 1.09337059e+02 1.01105949e+02 1.04665062e+02 1.09084419e+02 9.87411957e+01 9.38479996e+01 9.16448746e+01 9.22495422e+01 7.52808533e+01 7.58998718e+01 6.96652145e+01 6.45425720e+01 5.84111214e+01 7.13418884e+01 6.13670120e+01 5.44046326e+01 5.36006927e+01 4.22774734e+01 4.83388481e+01 5.86988487e+01 4.58664398e+01 4.41888084e+01 5.00961189e+01 3.61849556e+01 3.10246143e+01 3.47672081e+01 2.53582973e+01 1.80155048e+01 3.20978508e+01 2.57663288e+01 2.66704159e+01 2.56531372e+01 1.18752565e+01 1.86683826e+01 2.36225719e+01 1.28466043e+01 8.44598389e+00 1.03600988e+01 6.00235748e+00 2.21716752e-03 2.45399761e+00 2.14704299e+00 0.00000000e+00 1.60234809e+00 0.00000000e+00 8.24877930e+00 3.14147472e+00 1.66383967e-01 7.84382486e+00 3.39594555e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.22906208e+00 0.00000000e+00 4.70868540e+00 1.31829891e+01 1.41468630e+01 1.48026409e+01,896.371334,29.93946115,2.42E+15,rolling13,3,0.863690381,1440
9,3.26411438e+01 3.67588158e+01 3.64990044e+01 4.24605179e+01 4.43123283e+01 4.45618935e+01 5.21054268e+01 6.22234688e+01 6.99945450e+01 7.43251266e+01 7.81517105e+01 8.69747925e+01 1.02423035e+02 1.05127602e+02 1.07556534e+02 9.75657349e+01 1.10280388e+02 1.12005463e+02 1.22275398e+02 1.27176842e+02 1.25028740e+02 1.30642944e+02 1.29062256e+02 1.36516174e+02 1.40392426e+02 1.45689545e+02 1.44486694e+02 1.52058929e+02 1.54575272e+02 1.52988800e+02 1.52205978e+02 1.47274796e+02 1.51937851e+02 1.51156555e+02 1.51149399e+02 1.39753967e+02 1.43507797e+02 1.46455307e+02 1.49778763e+02 1.54088470e+02 1.50666458e+02 1.48885757e+02 1.48865524e+02 1.50155014e+02 1.40809387e+02 1.50765045e+02 1.43429749e+02 1.40429367e+02 1.35425171e+02 1.39156998e+02 1.34633972e+02 1.32093613e+02 1.33453629e+02 1.24849670e+02 1.22532410e+02 1.26405258e+02 1.17961563e+02 1.20119995e+02 1.11590767e+02 1.08942062e+02 1.03085709e+02 1.00742432e+02 9.40984650e+01 9.64160385e+01 9.98381805e+01 9.10710526e+01 8.58694382e+01 8.12979813e+01 8.34058914e+01 6.58637238e+01 6.62304916e+01 6.04641418e+01 5.53989754e+01 4.87789307e+01 6.23394394e+01 5.27864609e+01 4.51481514e+01 4.41299362e+01 3.37251930e+01 3.95089836e+01 4.92177963e+01 3.76053658e+01 3.59364700e+01 4.19999733e+01 2.87875977e+01 2.38937683e+01 2.63051815e+01 1.89830704e+01 1.15804138e+01 2.48800774e+01 2.04914322e+01 2.08616352e+01 1.83337517e+01 7.56524897e+00 1.33004141e+01 1.67039051e+01 9.06923580e+00 4.85107183e+00 5.27327347e+00 3.83248138e+00 0.00000000e+00 0.00000000e+00 1.56927264e+00 0.00000000e+00 3.60584296e-02 9.65667546e-01 1.03148899e+01 3.45611453e+00 2.49807310e+00 1.14005632e+01 6.04107475e+00 1.37711275e+00 1.49310708e+00 3.74514413e+00 9.04966450e+00 6.15937185e+00 1.18941669e+01 2.21325054e+01 2.29956970e+01 2.41886177e+01,1008.453395,31.75615523,1.39E+15,rolling13,3,0.852631803,1440
