id,predict_data,mse,rmse,mape,shap,smooth,skip,result_corr
0, 16.911364   19.173994   18.567368   20.461004   20.996317   25.839214  28.95652    38.676292   40.42183    43.232555   45.789925   50.74592  53.37894    59.217754   59.387684   64.52725    68.66272    73.19636  77.22283    84.68752    88.76787    91.5771     95.24287   100.04556 106.28979   110.93263   112.51284   115.196434  119.99086   123.2167 128.6692    133.90685   133.34695   135.42685   138.48476   141.5317 146.67233   147.61983   144.3466    147.50148   148.51584   151.79443 156.26143   154.07146   147.82266   151.67807   152.56744   152.46356 152.70874   153.71375   151.96341   150.76686   149.3467    148.85925 151.21782   146.60878   142.5337    137.38008   133.96857   134.75818 133.26259   136.36577   129.41077   123.65246   120.09135   118.44401 118.27108   116.88608   111.49308   103.65441    96.882385   97.5584  90.910225   88.84755    88.430336   81.59888    77.08716    76.79066  69.69033    68.16945    68.191124   61.912376   53.80894    52.746433  49.58727    52.355255   56.17787    45.920216   40.551434   40.542522  34.649136   31.542456   34.369194   29.793625   26.620014   26.806252  24.104275   20.033274   23.955805   23.57293    19.679111   18.76338  12.553407   15.770693   17.869743   16.926472   14.150673   14.997832   9.833636    9.815122   15.528659   14.086345   12.632122   10.973599  11.364341   11.269644   13.386798   12.589599   12.865582   13.4282465,2403.075268,49.02117163,0.726012067,-0.050595711,weighted3,6,0.5222303037261533
1,  5.014346    6.0163746   2.7734132   2.73195     1.7775702   7.5164776   9.643088   19.255432   18.242577   21.700373   21.135273   27.117653  29.419111   36.72975    38.054848   42.772415   45.960835   49.99914  52.02083    61.467815   66.85498    68.47431    71.293076   75.18215  83.01917    89.1352     89.92963    89.96443    93.98976    98.28843 104.134125  109.5414    107.24052   108.97952   112.4316    114.58283 119.94517   118.93675   112.66191   117.34199   117.97976   118.95222 126.09997   122.22857   113.156586  119.5844    121.40285   119.44601 122.6963    122.693794  120.9628    119.62404   119.13527   118.80147 123.44774   121.32321   117.9265    111.92008   109.604744  111.06795 110.43434   115.052155  109.39361   102.25016   100.44667    99.95515  99.98416    97.51733    94.58677    86.66253    79.222206   82.39421  74.60357    70.44304    73.88778    68.74866    63.054165   64.72337  58.62957    58.71656    62.50089    56.33939    48.087902   50.445694  48.078274   52.49914    61.259636   49.953716   43.64235    44.17047  40.795826   39.396046   45.95047    40.773487   36.374813   37.298363  35.989105   32.215664   37.24208    37.85783    33.370796   31.359697  24.286264   28.05186    28.738352   30.37306    27.410093   26.274248  20.576702   20.413408   24.431013   24.175356   22.354105   19.692055  19.459332   17.061583   16.406498   15.321232   17.060265   14.713545 ,669.2857484,25.87055756,0.399260142,-0.033134367,weighted3,6,0.7972946317549892
2,  3.3935943   4.9896784   2.7807088   2.3667037   1.9531884   8.1142  10.786839   19.89269    19.039688   22.560596   22.84256    28.677681  31.087017   38.54331    40.113186   45.333984   48.40736    52.700768  54.42295    64.88713    70.12812    71.7257     74.320076   78.42927  85.11081    91.32115    91.90863    92.040504   95.62732    99.07296 104.149025  109.80793   106.71811   107.72756   110.63788   111.75241 117.15562   115.04982   107.64321   112.3137    112.1851    111.84639 118.68965   113.94901   104.39586   110.548706  111.720894  108.57998 112.47015   112.09507   110.12793   108.42235   107.571915  106.76459 112.73234   110.49619   107.304504  100.74345    98.71242   100.78234  99.943146  105.18762   100.27854    93.05709    91.73245    92.24345  91.912575   90.06725    87.716736   79.74807    73.333015   76.97593  68.70176    65.348175   70.36924    65.105415   60.064568   62.888935  56.7231     57.025867   62.031406   56.931217   48.97821    51.562687  49.709507   53.70879    63.62602    52.694935   46.275486   47.505142  43.920193   43.100044   49.524284   45.5282     40.68504    41.105232  40.495865   36.06439    41.198917   43.214165   38.521755   35.568157  27.527205   32.904152   32.91851    35.963966   32.416348   30.850666  24.51341    25.051582   28.866169   28.834265   27.178106   23.750137  23.958319   19.807236   18.907587   19.14841    21.568548   19.151922 ,375.4753409,19.37718609,0.299958798,-0.017792616,weighted3,6,0.8814652378333158
3,  6.250551   8.301677   6.457595   6.181175   6.3074    12.77166  15.578759  24.520905  23.714134  27.50919   28.360441  34.309814  36.67337   43.857544  45.528465  50.97864   54.24164   58.61735  60.174274  70.5511    75.74807   77.45802   79.9607    83.71515  89.89013   95.919266  96.38751   96.51551   99.82478  102.599174 107.24204  112.59146  109.15488  109.90378  112.29409  112.666695 117.79798  115.289345 107.60341  111.871704 111.13529  110.256165 116.54975  111.57079  102.047646 107.64153  108.104    104.543495 108.228004 107.59271  105.6786   103.611626 102.30967  101.3631 107.12125  105.10866  102.10843   95.2857    93.103065  95.326935  94.25588   99.49134   95.13232   88.00447   86.79129   87.521675  87.20128   85.548355  83.64856   75.846565  69.73823   73.7543  65.57625   62.36533   68.055176  63.00771   58.318386  61.39069  55.530098  55.773006  61.0693    56.356125  48.6342    51.334354  49.662743  53.405487  63.155693  52.892624  46.728565  47.89581  44.407284  43.42183   49.55      46.11516   41.374157  41.703274  41.22645   36.722782  41.65512   44.233753  39.574055  36.38871  28.447292  34.418396  34.205364  37.761837  34.443977  32.62994  26.338726  27.403727  31.083632  31.359175  29.907114  26.366344  26.86126   22.50336   21.600622  22.422615  25.216562  22.982576,387.5725159,19.68686151,0.347523666,-0.067023223,weighted3,6,0.8770539251406506
4, 18.638172  22.177893  22.248877  23.011593  24.887175  31.202917  34.93485   43.302933  43.675217  47.525944  50.63999   55.972084  58.38642   64.20613   65.285706  70.968315  74.81892   79.38643  81.62075   90.5104    94.42207   96.592964  99.00817  102.395325 106.83695  111.408485 111.65205  112.79053  115.6361   116.517494 120.16912  124.77813  121.3621   121.38733  122.36012  121.70917 125.964066 123.70113  116.70748  119.337814 117.684105 116.9979 121.01446  116.5906   108.55353  111.663445 110.22327  106.7652 108.79933  108.31741  106.508934 103.694496 101.27649  100.14875 104.35449  101.74268   98.895515  92.07245   89.147705  91.400085  89.61845   93.92674   89.952126  83.81664   82.24561   82.94767  82.764     81.80832   79.54726   72.329     67.068085  70.91437  63.583546  61.395283  66.481674  61.38523   57.88652   60.332077  54.92855   54.420666  58.423714  54.243256  46.875706  48.3823  46.730083  49.562202  56.352634  48.20856   43.088177  43.61692  39.694622  37.539433  41.52098   38.981335  35.359962  35.546238  34.844097  30.406069  34.43167   37.28959   33.125767  30.332977  23.663855  30.313822  30.43106   33.500034  31.272776  29.93167  24.314758  26.453775  30.664375  31.014671  30.27699   27.366508  28.893923  25.510708  25.89639   27.782059  30.728859  30.218302,421.5022551,20.53052009,0.329183755,-0.063342118,weighted3,6,0.8773990190306756
5, 40.605377  45.37577   45.784595  47.877228  51.543976  57.27213  61.430683  69.32209   69.96613   74.132515  78.702965  83.33599  85.521454  89.47225   89.40248   94.47682   99.06057  103.16071 106.081276 111.80717  114.02255  116.291275 118.40108  120.15085 123.77727  126.28938  126.1347   127.39481  129.48148  128.49803 131.53038  134.47742  131.623    130.9536   130.16547  128.68163 131.14423  129.80243  124.43725  124.74494  122.30429  122.82425 124.06211  120.73916  115.27249  115.41218  111.52448  109.18189 108.68926  108.44861  107.41124  103.45267   99.79065   99.24479  99.43604   97.066246  95.016525  88.484215  84.053024  85.64756  83.08346   85.24762   81.98632   76.97778   74.83847   74.4526  74.761444  73.50027   71.10505   65.109795  59.33057   63.33898  57.48538   54.729706  58.42196   54.567345  51.36633   51.9957  47.83105   46.504833  48.17088   43.520153  36.016983  36.757023  34.91561   37.70745   39.599148  34.608322  31.207386  29.860815  26.842361  22.746311  24.716051  21.974419  20.718924  21.947315  20.698994  17.61927   20.226587  22.467499  19.477522  18.49875  15.443717  21.616613  22.482996  24.104343  25.387215  24.70739  21.212772  24.369411  28.86788   30.101425  30.619251  29.757399  32.710556  32.33936   33.791294  35.996117  39.26978   40.735027,455.4935046,21.3422938,0.317140139,-0.056957093,weighted3,6,0.8959321901024708
6,5.54405022e+01 6.08775597e+01 6.22737541e+01 6.38214264e+01 6.82002487e+01 7.10721283e+01 7.69104156e+01 8.31137466e+01 8.42631683e+01 8.62067184e+01 9.16318970e+01 9.25777054e+01 9.50427933e+01 9.81010437e+01 9.52466049e+01 9.82109604e+01 1.01976929e+02 1.04941864e+02 1.09852821e+02 1.13186340e+02 1.11065750e+02 1.12002060e+02 1.13392754e+02 1.15576660e+02 1.17673050e+02 1.17478638e+02 1.16800049e+02 1.18478973e+02 1.19873055e+02 1.17591225e+02 1.20326996e+02 1.23391617e+02 1.22261642e+02 1.19319527e+02 1.17461159e+02 1.17262184e+02 1.18059265e+02 1.18053291e+02 1.14633728e+02 1.13530411e+02 1.12323853e+02 1.15727013e+02 1.14625961e+02 1.12300560e+02 1.10692101e+02 1.08454788e+02 1.03071640e+02 1.02653130e+02 1.00936745e+02 1.02182213e+02 1.01466415e+02 9.69360504e+01 9.33406754e+01 9.36668701e+01 9.19062653e+01 8.74902039e+01 8.64410858e+01 8.10038605e+01 7.55681534e+01 7.64185562e+01 7.36792145e+01 7.35028839e+01 6.97602768e+01 6.62671738e+01 6.38504410e+01 6.29139557e+01 6.30314445e+01 6.17701378e+01 5.71430473e+01 5.23678246e+01 4.64666328e+01 4.93556252e+01 4.43679123e+01 4.21715431e+01 4.26292534e+01 3.94748497e+01 3.62266655e+01 3.53483162e+01 3.14817276e+01 3.01835098e+01 2.83922749e+01 2.29740887e+01 1.44989882e+01 1.39376898e+01 1.23321199e+01 1.61311626e+01 1.29858971e+01 1.05129042e+01 8.66353703e+00 6.83328533e+00 4.63870859e+00 2.30128363e-01 8.72775838e-02 2.72170808e-02 2.72170808e-02 9.27630484e-01 4.12024766e-01 2.72170808e-02 2.70879209e-01 1.21569610e+00 2.72170808e-02 2.04962516e+00 2.93993354e+00 8.65078640e+00 1.04662628e+01 9.48987484e+00 1.47746420e+01 1.62538319e+01 1.49321079e+01 1.80803585e+01 2.32821331e+01 2.45570011e+01 2.66855774e+01 2.86690807e+01 3.40941620e+01 3.55575752e+01 3.80063400e+01 4.04625511e+01 4.36535568e+01 4.71308632e+01,324.0119124,18.0003309,13.22865619,-0.058176716,weighted3,6,0.9169390761728834
7,7.01462250e+01 7.59303436e+01 7.67336121e+01 7.76873016e+01 8.25881653e+01 8.27210388e+01 8.97260818e+01 9.42760162e+01 9.47379608e+01 9.50128021e+01 1.00175362e+02 9.78393021e+01 1.00434723e+02 1.02543869e+02 9.69641190e+01 9.74604492e+01 1.00441216e+02 1.01813271e+02 1.08264038e+02 1.08717941e+02 1.02448257e+02 1.01769852e+02 1.02219147e+02 1.03866615e+02 1.05468010e+02 1.02661057e+02 1.01118767e+02 1.02271523e+02 1.02614708e+02 9.94680557e+01 1.02332901e+02 1.05140564e+02 1.05585655e+02 1.00533287e+02 9.75828781e+01 9.86270599e+01 9.74671631e+01 9.89814606e+01 9.73774643e+01 9.49388504e+01 9.49936829e+01 1.01350296e+02 9.85205078e+01 9.73687515e+01 9.96395340e+01 9.54789505e+01 8.86815491e+01 9.04262314e+01 8.79422913e+01 9.06773758e+01 9.07806549e+01 8.55259705e+01 8.23390732e+01 8.41772842e+01 7.97554779e+01 7.45632935e+01 7.50932999e+01 7.07821198e+01 6.43850861e+01 6.44945450e+01 6.18007774e+01 5.90129929e+01 5.52984886e+01 5.30325966e+01 5.06365623e+01 4.89220238e+01 4.91017761e+01 4.68873024e+01 4.07715988e+01 3.75616913e+01 3.04944973e+01 3.31629257e+01 2.89693737e+01 2.57485714e+01 2.33748589e+01 2.19744530e+01 1.77042599e+01 1.49572506e+01 1.19662590e+01 1.08720856e+01 5.79885769e+00 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 3.51864195e+00 6.64085770e+00 8.01788902e+00 1.10206671e+01 1.63814945e+01 1.83561535e+01 2.22496605e+01 2.75506611e+01 3.53945389e+01 3.92554703e+01 4.20065613e+01 4.42224045e+01 4.77786560e+01 5.27892952e+01,298.4782935,17.27652435,74.96432168,-0.031583591,weighted3,6,0.9173171581836679
8,9.47449493e+01 1.02171783e+02 1.04759842e+02 1.05964149e+02 1.13181931e+02 1.11722420e+02 1.20520088e+02 1.22547653e+02 1.23347458e+02 1.22983025e+02 1.30887833e+02 1.25632690e+02 1.28044662e+02 1.28209122e+02 1.20603203e+02 1.20449875e+02 1.23179764e+02 1.23786652e+02 1.30788132e+02 1.29448181e+02 1.19696579e+02 1.18090424e+02 1.17302055e+02 1.18401161e+02 1.16359024e+02 1.11037506e+02 1.08948204e+02 1.10624336e+02 1.08912941e+02 1.02921600e+02 1.03751099e+02 1.06280045e+02 1.07247795e+02 9.95840988e+01 9.39722519e+01 9.38095245e+01 9.06805267e+01 9.23032608e+01 9.20770416e+01 8.75442276e+01 8.68021393e+01 9.37631226e+01 8.72413025e+01 8.64760132e+01 9.31190567e+01 8.55434647e+01 7.56485901e+01 7.80018692e+01 7.46006775e+01 7.82208862e+01 7.93450928e+01 7.28426208e+01 6.88928299e+01 7.14319687e+01 6.54531097e+01 5.95063515e+01 6.20932541e+01 5.80525589e+01 5.10602608e+01 5.15758781e+01 4.79143181e+01 4.32192307e+01 4.15805740e+01 4.09365692e+01 3.88713684e+01 3.79122543e+01 3.67763977e+01 3.52204247e+01 2.87959023e+01 2.73510742e+01 2.17065983e+01 2.39796352e+01 1.98430843e+01 1.76973095e+01 1.45866756e+01 1.43599539e+01 1.06917439e+01 7.30746698e+00 4.45826578e+00 2.93155265e+00 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 5.14290094e+00 9.50884533e+00 1.23544388e+01 1.68887978e+01 2.20882568e+01 2.51986523e+01 3.11791286e+01 3.83519173e+01 4.92929955e+01 5.28564262e+01 5.62921143e+01 6.13297539e+01 6.59946899e+01 7.39171982e+01,357.5528384,18.90906762,82.77567372,-0.085274778,weighted3,6,0.9141714012379927
9,1.16453331e+02 1.22870285e+02 1.24330086e+02 1.24335999e+02 1.31222137e+02 1.28980804e+02 1.37427856e+02 1.37879944e+02 1.37101227e+02 1.36577545e+02 1.43942139e+02 1.37424820e+02 1.38672180e+02 1.38520370e+02 1.30444656e+02 1.29502045e+02 1.31075104e+02 1.30861633e+02 1.36021393e+02 1.35088684e+02 1.25043488e+02 1.21626183e+02 1.19216675e+02 1.19500343e+02 1.15558281e+02 1.10085274e+02 1.08172035e+02 1.08152054e+02 1.04615570e+02 9.78582611e+01 9.70765915e+01 9.94593277e+01 1.00349091e+02 9.11791763e+01 8.42103500e+01 8.28448868e+01 7.85045700e+01 7.86488495e+01 7.86060333e+01 7.38262634e+01 7.23788452e+01 7.82454300e+01 7.03179626e+01 6.83935318e+01 7.66552505e+01 6.88565826e+01 5.78713188e+01 5.98349380e+01 5.70295219e+01 6.01870346e+01 6.22860146e+01 5.53035660e+01 5.13232651e+01 5.42084045e+01 4.82119370e+01 4.31938820e+01 4.75825272e+01 4.32673759e+01 3.64101753e+01 3.69954529e+01 3.29736671e+01 2.79348259e+01 2.89175148e+01 2.85419941e+01 2.75834827e+01 2.74213028e+01 2.44846306e+01 2.31120892e+01 1.81502094e+01 1.77931347e+01 1.32769613e+01 1.53952589e+01 1.04688978e+01 8.32404327e+00 6.78148937e+00 8.34921932e+00 4.42609882e+00 1.89541924e+00 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 2.72170808e-02 4.14829397e+00 1.32619781e+01 1.42601795e+01 1.21827631e+01 2.79050331e+01 3.25559311e+01 3.60339012e+01 4.12612114e+01 4.49080162e+01 4.97121162e+01 5.66561928e+01 6.43553543e+01 7.66898804e+01 7.83130493e+01 8.00525589e+01 8.68029633e+01 9.24907379e+01 1.00720551e+02,476.7380558,21.83433204,80.29447224,-0.094165372,weighted3,6,0.8950240254162596
