predict_data,mse,rmse,mape,smooth,skip,result_corr,shap
15.328028 26.307188 57.53326  28.534761 34.912968 58.591404 52.744392 59.04918  49.242283 53.99132  37.6446   44.756565,7165.679,84.6503349,0.63492185,weighted24,12,-0.402468449,0
39.85088   30.356707  66.28502   -7.9196043 18.501953  80.3013 45.82109   54.347458  40.650475  58.15181   81.4337    31.194586 ,15419.09,124.1736278,0.7318232,weighted24,12,0.245905498,0
30.269093 43.499294 46.143677 32.595924 56.925926 52.742466 54.746372 51.169186 39.77938  54.53529  42.163685 33.98979 ,9236.665,96.10757014,0.6508619,weighted24,12,-0.377351113,0
 38.50444   13.516843  49.678967 -13.121147  11.471264  63.256935  45.313313  41.666428  39.260906  63.620728  71.93454   38.325485,18728.592,136.8524453,0.7606233,weighted24,12,-0.32708338,0
23.09727  28.697062 43.04362  11.167541 43.470325 58.513718 34.416973 57.016838 50.336765 60.19139  42.78443  24.911135,1991.5844,44.62717054,0.48725638,weighted24,12,-0.295693603,0
40.656616 31.59362  64.898926  2.147755 18.266502 60.220978 41.17326 51.464462 14.345599 64.55336  50.462692 41.008457,1652.8849,40.65568703,0.5368105,weighted24,12,-0.331238231,0
57.61275   41.663967  69.50553   20.60656    7.6415086 73.191345 36.764282  64.167175  35.474663  67.5516    64.124535  30.699284 ,1037.8757,32.21607879,1.2261602,weighted24,12,-0.265756168,0
42.604435 17.142859 63.747612 53.149223 24.11732  55.73691  28.40156 60.30987  54.942722 73.58972  25.145233 34.91932 ,478.1591,21.86684907,0.61950576,weighted24,12,0.529097192,0
 33.94368   20.962328  69.18651   62.468002  25.536192  51.731857  14.168924  44.12057   69.7067    62.429447 -11.608737  72.23396 ,929.1961,30.48271815,0.96820205,weighted24,12,0.06636773,0
 11.051856  38.112957  60.220146  70.90394   31.580866  25.667  47.04957   50.486122  84.64489   59.154984 -23.573086  84.92009 ,1176.9653,34.30692834,1.0631458,weighted24,12,-0.067338951,0
 14.879799  28.0972    50.199715  64.5543    19.66452   40.18567  24.489517  53.5475    87.89425   54.88161  -25.879782 103.97473 ,1999.5189,44.7159806,2.8945873,weighted24,12,0.23122478,0
 30.502737  31.061514  46.96371   67.710945  40.663403  35.007965  15.003926  35.443882  73.064224  56.82982  -27.879253 105.84551 ,1197.8243,34.60959897,0.91974,weighted24,12,0.00213444,0
 29.291405  22.996235  56.833584  54.507076  24.168573  41.052635  11.93058   36.139214  71.85712   61.45694  -26.97629  115.7131  ,1356.2972,36.82794104,1.0319873,weighted24,12,0.115423681,0
 33.849358   19.085135   44.19246    47.860054    3.3308198  49.841106  19.108618   52.27687    77.102615   73.97368     3.1701636 105.73175  ,877.52277,29.62301075,0.6353897,weighted24,12,0.361204957,0
 29.913399   32.79366    49.34451    57.586487   15.951772   37.972504  27.714605   54.781414   73.32953    59.2103    -13.3186035  86.72155  ,833.28986,28.8667604,0.79701716,weighted24,12,0.11165515,0
 37.171314   13.442978   22.777077   23.2418     -1.6398067  53.28694  32.524952   57.546135   70.646194   62.749405   23.980478  100.418465 ,675.9256,25.99856916,0.54959565,weighted24,12,0.411019157,0
38.13829  34.329514 23.836912 58.714664 16.70246  44.555576 30.809935 66.06026  65.352905 59.02331   8.417859 69.1623  ,606.1897,24.62091991,0.5925451,weighted24,12,-0.336732693,0
43.787746   24.440632   38.90734    41.406967   23.305563   55.04891 24.489977   63.66351    61.512657   61.40835    -0.30735475 82.020645  ,691.2454,26.2915466,0.69556165,weighted24,12,-0.410970445,0
50.1351   31.339594 58.791306 53.286816 21.824657 49.46214  29.931417 57.29845  60.44284  62.628963 -5.810171 79.26227 ,1077.9728,32.83249577,1.4050723,weighted24,12,0.231280952,0
 47.15835   20.102913  60.597485  48.72797   23.686184  45.91393  13.863782  45.20303   50.064213  53.75525  -17.959688  94.00149 ,927.4124,30.45344668,0.9833374,weighted24,12,-0.029063777,0
58.550304 20.402494 38.78265  52.20875  14.568314 70.940575 14.297611 65.21578  53.462025 56.312614 13.093865 77.21717 ,987.5261,31.42492837,1.1783357,weighted24,12,-0.049264447,0
42.527035  11.718671  52.95471   21.063433  16.968052  30.348133 23.641575  57.454865  61.162407  66.90921    2.1394253 66.883675 ,452.33347,21.26813263,0.5200247,weighted24,12,0.260429495,0
47.762623 29.17096  32.15153  47.807755 21.875942 39.098656 36.311226 80.33012  48.18926  63.188995 -8.164721 89.01614 ,1179.2695,34.34049404,0.44061926,weighted24,12,0.053698256,0
