predict_data,mse,rmse,mape,smooth,skip,result_corr,shap
58.86261  49.89034  86.65443  71.59473  81.69464  68.12503  65.51945 43.981613 64.688156 82.49412  64.14643  45.150864,2636.528,51.34713309,0.37001136,raw,1,-0.280566033,0
 51.135498  42.29439  115.98493   65.60807   75.95272   50.933907  67.47656   40.754745  71.08652   84.026436  56.186184  34.787373,3562.996,59.6908376,0.4666212,raw,1,-0.249681115,0
 74.37896   51.746223 109.936615  57.287174  67.08524   43.16913  70.74393   31.426638  65.60839   70.73739   65.732834  50.40566 ,3924.5647,62.64634624,0.46364832,raw,1,-0.394132167,0
73.36147  56.35811  90.75145  69.7983   73.76412  59.576546 65.96672 45.419655 64.903534 91.51534  64.66219  62.652145,3384.4968,58.17642844,0.416651,raw,1,-0.206913309,0
 66.87163   47.267193 106.391335  63.634167  54.311283  52.15685  61.463287  38.746906  73.367004  83.17647   66.56764   67.83055 ,4092.3772,63.97169059,0.46676064,raw,1,-0.070492268,0
60.360622 62.117188 97.49496  55.742245 43.697605 88.551125 67.63569 54.43697  53.725487 85.43551  73.908104 86.39234 ,3749.7156,61.23492121,0.45042774,raw,1,-0.024636204,0
67.44072  60.082214 85.62041  36.21363  25.60941  89.73885  59.42226 58.986637 60.953503 76.77314  83.68041  76.39176 ,4485.3906,66.97305895,0.48520455,raw,1,-0.298251194,0
72.01351  76.19363  98.168495 51.66684  43.15117  89.75177  66.892944 53.19168  67.34851  70.52758  79.09109  66.6725  ,3706.617,60.88199195,0.44923982,raw,1,-0.099680941,0
 74.486664  71.30442   66.89525   61.5966    60.55621  123.815056  74.87601   48.843624  57.950214  86.709236  72.31417   74.546074,3231.7996,56.84891873,0.4153272,raw,1,0.065233473,0
 59.784325  68.427025  62.526756  60.491074  51.615105 133.80632  77.6349    63.281002  43.17441   73.89694   82.1311    65.36435 ,3413.338,58.42377847,0.42998835,raw,1,0.162384273,0
67.44291  77.38607  93.52322  50.768646 53.187283 76.6374   78.482605 61.127884 39.56503  51.98654  91.467255 31.264227,3563.7,59.69673317,0.4701929,raw,1,0.404545556,0
74.25146  83.2325   52.475224 46.83814  79.37436  99.71532  81.21543 54.342663 36.34665  55.26324  75.85298  70.06981 ,3074.2822,55.44621021,0.42246497,raw,1,0.052745444,0
