predict_data,mse,rmse,mape,smooth,skip,result_corr,shap
63.895325 74.126564 89.83241  64.9065   89.37797  49.932564 57.984028 66.63493  56.453682 67.960045 84.983055 80.711784,260.90765,16.15263613,0.2032541,rolling24,1,0.352229104,0
64.76062  75.34362  91.334915 65.236855 90.49906  48.677814 61.01634 66.312614 54.222725 68.56489  85.567406 84.43773 ,318.79428,17.85481114,0.23474978,rolling24,1,0.236089148,0
65.334755 77.40881  91.77775  64.900986 91.98724  46.13609  63.832848 65.88272  53.826305 68.78703  84.38745  86.907524,390.46375,19.76015549,0.2731078,rolling24,1,0.051677821,0
65.73858  80.665726 92.21967  63.946205 94.87825  43.192154 66.735245 65.958145 54.72594  69.02103  81.076904 85.82522 ,448.7915,21.18469976,0.29390538,rolling24,1,-0.114599992,0
65.22218  82.4893   91.03058  62.30448  95.863846 40.261387 66.92754 67.28458  53.928665 69.15547  80.01877  83.49166 ,463.46365,21.528206,0.29480854,rolling24,1,-0.195928107,0
63.899605 84.30285  90.288826 64.79658  96.643654 37.376286 68.54533 67.64274  54.777523 69.10009  81.72451  84.197205,480.2189,21.91389748,0.28890285,rolling24,1,-0.260215141,0
62.996616 86.62713  89.50113  67.9912   98.18961  35.60169  69.988625 65.307106 57.511536 69.43547  83.03656  86.15277 ,450.84634,21.23314258,0.26279113,rolling24,1,-0.214767661,0
63.352325 89.14192  86.66229  69.45206  98.57376  34.475613 71.15822 66.126854 57.05615  69.088455 84.17574  87.255516,402.5082,20.06260724,0.23279148,rolling24,1,-0.148557591,0
64.44188  90.7091   84.82501  71.41694  99.03537  34.88759  73.04368 70.182816 54.10492  67.47097  85.49914  85.85719 ,347.17685,18.63268229,0.20013382,rolling24,1,-0.058045586,0
65.11422  91.16965  82.86475  73.27887  99.784164 34.45497  73.12513 72.43063  53.217815 66.60564  86.27311  84.46787 ,311.8155,17.65829807,0.168893,rolling24,1,0.046426898,0
 65.21515   93.05784   81.40555   74.58498  100.92913   32.0163  73.85313   75.05608   56.31468   67.24827   86.1       81.922005,318.75186,17.85362321,0.16076015,rolling24,1,0.043836332,0
 65.69666   95.41859   80.40347   72.94513  104.206955  32.13578  74.2644    76.121185  60.779408  68.01407   84.45722   79.06624 ,331.25964,18.20053965,0.16685818,rolling24,1,-0.046580303,0
 65.86943   95.88704   77.81656   71.548615 105.92304   33.070816  73.44911   77.76609   62.510227  67.76178   83.4336    78.73396 ,334.83575,18.29851782,0.16719137,rolling24,1,-0.014283674,0
 65.37877   96.979004  74.54805   75.93771  106.54473   33.772163  73.80049   78.32342   63.57027   67.34762   85.72464   78.38188 ,353.8397,18.81062708,0.17478299,rolling24,1,-0.046134248,0
 65.81065   98.043655  70.7784    79.085594 108.16295   35.793488  74.17278   76.29275   64.3546    65.92826   87.216774  77.6452  ,357.3796,18.90448646,0.17853642,rolling24,1,-0.01725173,0
 67.02112   98.40906   70.73782   79.80304  108.830185  34.592194  73.84574   77.48337   64.86235   65.076035  86.61401   77.52824 ,389.5131,19.73608604,0.18123917,rolling24,1,-0.202095239,0
 67.8667    97.23428   72.57181   78.99943  107.26827   36.322876  72.93464   79.943146  63.645958  62.90275   88.428085  76.64914 ,385.9653,19.64599963,0.18232466,rolling24,1,-0.303963383,0
 66.43864   94.28171   73.581184  78.039474 105.24166   37.806953  69.61091   84.39679   61.508682  62.55149   90.447014  77.03736 ,364.56763,19.0936541,0.18873279,rolling24,1,-0.156548015,0
 65.30428   95.90845   72.46869   79.65896  106.41854   37.721313  69.04588   85.79835   65.33385   64.11382   90.61249   76.5152  ,367.26587,19.16418193,0.187361,rolling24,1,-0.145282889,0
 66.69007  100.66907   68.90927   80.0955   109.80184   39.98956  68.943115  83.46429   69.847206  65.386696  90.4728    77.70923 ,383.10373,19.57303577,0.1872824,rolling24,1,-0.178639892,0
 66.82878  101.45725   67.31292   79.77341  110.9274    41.72312  67.5362    83.67364   70.122826  66.96239   91.746185  77.41834 ,335.415,18.31433888,0.18845361,rolling24,1,0.089148225,0
 69.024895 100.16084   68.43711   80.50103  110.567444  43.874096  68.23118   82.17094   71.51525   65.5709    94.0162    77.70874 ,325.29294,18.03587919,0.19054681,rolling24,1,0.074170944,0
 70.75705   97.786156  70.300285  82.20748  108.8545    44.480804  67.02963   80.7434    71.89984   63.969494  95.31283   79.721664,289.91086,17.02676887,0.17574538,rolling24,1,0.154250507,0
 71.200455  96.73043   71.92264   80.97103  107.009026  42.33426  66.330475  82.00161   72.17822   63.54861   93.93317   77.825356,246.92998,15.71400577,0.1616655,rolling24,1,0.306909978,0
 72.32307   97.67173   72.44468   78.538284 107.70048   42.505875  65.99001   81.7033    71.49162   62.038807  92.045044  79.76398 ,260.8485,16.15080527,0.17230505,rolling24,1,0.266051073,0
 71.43539   98.53277   72.49654   80.12154  108.48814   42.392193  64.98876   80.25652   71.53256   61.193428  91.34476   83.60909 ,277.54666,16.65973173,0.17065936,rolling24,1,0.250703066,0
 70.03705  100.11321   71.52437   81.04334  108.90103   40.36904  64.02687   78.95433   74.222664  60.904907  90.523796  81.25005 ,331.3495,18.20300764,0.18472101,rolling24,1,0.159488993,0
 69.730896 100.63974   70.7739    80.651566 109.735344  39.402115  63.401955  77.76028   76.27332   59.650043  90.15729   79.46108 ,417.16382,20.42458857,0.21316588,rolling24,1,0.028489233,0
 69.12124   98.64603   72.59855   80.98698  106.774254  37.067017  61.543503  78.65913   76.3593    60.039314  92.42641   77.93232 ,511.81406,22.62330781,0.24175213,rolling24,1,-0.095670412,0
 68.07057   96.09993   74.13799   81.514305 105.366066  38.155113  59.88871   77.97584   76.09884   59.99685   95.30941   79.51421 ,584.3409,24.1731438,0.2507576,rolling24,1,-0.154882082,0
 69.284645  94.98188   73.31459   81.09051  103.03545   38.292686  59.062107  78.38551   77.06321   59.721195  95.44182   81.1155  ,614.13666,24.78178076,0.23533936,rolling24,1,-0.102624649,0
 70.881485  97.03272   71.56387   82.86507  103.90874   39.652348  60.230328  77.51134   77.68475   59.37252   94.23656   82.59549 ,672.7629,25.93767296,0.23204769,rolling24,1,-0.108948117,0
 73.26441   97.11457   69.503235  79.873375 102.90587   40.746655  60.129646  77.36604   76.19925   58.203667  91.53788   79.069595,773.31134,27.80847605,0.254365,rolling24,1,-0.154891922,0
