id,predict_data,mse,rmse,smooth,skip,result_corr
1300,56.06406  54.937042 52.609665 52.608418 53.41116  51.99794  54.37368 53.0078   56.73445  53.384453 51.29122  54.46921 ,2804.1514,52.95423843,rolling12,1,-0.30293671082205914
1301,55.35891  53.116676 54.02696  52.707546 54.286377 53.410522 49.823242 52.179165 55.525654 53.308853 50.607685 54.263664,3053.5017,55.25849898,rolling12,1,-0.3821038592232624
1302,55.627247 55.423378 52.849262 52.224136 53.946712 54.30628  52.844234 53.764545 55.210537 54.078037 51.212513 54.535683,3150.1204,56.12593306,rolling12,1,-0.4384054486617087
1303,55.947334 54.66901  53.306164 53.200462 51.352856 54.206352 50.41351 52.832436 56.11328  53.79848  51.14587  54.141018,3342.0652,57.81059752,rolling12,1,-0.5127514944968872
1304,55.13226  54.268272 51.775692 52.360157 54.123264 54.996613 49.723286 53.448586 57.198177 52.83274  49.96964  53.836926,3476.4094,58.96108398,rolling12,1,-0.32094689331808895
1305,55.18177  53.865353 52.84944  51.469486 53.36267  54.743507 50.422493 53.663162 55.67252  52.96041  50.177338 52.38934 ,3610.6853,60.08897821,rolling12,1,-0.46865503590295576
1306,54.93531  53.99807  53.704197 52.243874 53.827015 55.842125 49.096672 53.705242 55.077766 53.788975 50.13315  52.182453,3685.5085,60.70838941,rolling12,1,-0.336596042025425
1307,54.43272  54.969574 52.96335  52.156708 54.597176 55.812263 48.968678 52.19595  53.930202 52.270084 51.253452 50.647064,3835.3027,61.92982104,rolling12,1,-0.47822047243625143
1308,54.375225 55.55245  51.021687 50.67464  54.916893 55.368538 48.04801 52.758392 54.3974   52.464455 53.15109  49.96874 ,3991.2004,63.17594827,rolling12,1,-0.26663627376509336
1309,53.886627 53.698364 54.329906 50.788334 53.98401  54.951347 45.804737 52.37606  54.624413 54.434986 51.399734 49.985603,4215.405,64.9261487,rolling12,1,-0.2693715066237229
1310,53.04988  54.257298 51.10726  50.467186 53.751377 51.464382 47.33256 52.359684 53.9984   52.531086 51.307575 49.55458 ,4577.2344,67.65526125,rolling12,1,-0.26897842452249976
1311,53.48201  54.73751  51.511955 50.24981  53.983253 52.84662  48.031418 53.3947   51.934456 51.696198 52.972034 50.528404,4867.9473,69.77067626,rolling12,1,-0.22756317321364358
1312,53.01214  55.171993 50.8041   50.227615 52.998463 49.7299   46.958073 54.04826  54.347275 54.91417  53.962833 50.290512,5250.382,72.4595186,rolling12,1,0.13266158989000798
1313,53.4079   55.334976 50.85062  50.665764 53.95887  49.897152 49.17008 52.34933  52.534573 52.059307 53.755722 50.86612 ,5733.605,75.72057171,rolling12,1,-0.09642567595068491
1314,52.190754 55.151768 50.7117   50.355152 55.44255  50.499863 51.56457 51.59395  51.238045 52.60158  54.63997  51.159515,6182.365,78.62801813,rolling12,1,-0.024113877117201907
1315,52.144955 54.703773 51.60648  49.209896 54.974483 49.29268  49.77258 51.179768 51.688606 53.431885 55.43429  50.587925,6721.0723,81.98214602,rolling12,1,0.053317495968197084
1316,52.668613 56.13429  52.249054 49.83104  55.17594  49.398785 52.16865 52.99377  52.20688  52.14316  55.841507 52.969402,7107.781,84.30765542,rolling12,1,0.026547648868560203
