id,predict_data,mse,rmse,smooth,skip,result_corr
0,42.92654  44.16905  43.903008 45.002693 46.441177 45.692406 45.52514 41.11973  37.618027 46.99114  47.600235 45.32699 ,1044.7137,32.32203188,rolling3,3,-0.10000538409770265
1,42.17919  42.55539  42.995373 46.058506 45.817146 46.724094 42.56475 43.871876 37.35144  47.49918  47.982594 40.14047 ,1077.9601,32.83230243,rolling3,3,0.21968018487919697
2,42.9111   39.402756 41.776917 43.812542 44.359364 51.921295 40.431717 46.660934 36.43052  43.77115  49.79053  43.13119 ,871.9018,29.52798324,rolling3,3,-0.20247509804374084
3,41.982536 42.978653 45.000633 39.84097  45.41046  45.021095 42.42081 39.282166 38.274826 45.56817  49.22951  46.28195 ,351.99133,18.76143206,rolling3,3,-0.13581762070367492
4,39.569965 46.881325 43.334457 40.964874 46.26587  43.465954 45.497036 38.73735  42.111477 44.60652  48.44042  45.42665 ,97.825165,9.890660483,rolling3,3,-0.20097321555059766
5,40.168697 48.492535 43.683254 42.98276  42.07979  47.868366 40.271015 36.253277 42.299225 43.088444 45.100224 49.71392 ,58.71852,7.662801127,rolling3,3,0.064192711518809
6,44.907764 42.900608 40.538612 44.80522  42.557003 47.678837 42.89599 39.966946 38.119843 41.421406 42.222965 44.452858,82.07412,9.059476782,rolling3,3,-0.19115084112270647
7,43.691814 47.19922  42.15633  47.85148  44.460842 49.54513  43.707897 39.67038  37.66533  43.338646 47.543633 44.21281 ,118.049644,10.86506532,rolling3,3,-0.0895627187271989
8,45.93315  44.97851  43.51693  47.104996 45.51144  51.798676 47.421314 39.183952 36.808975 43.124622 48.08628  47.064663,222.87904,14.92913405,rolling3,3,-0.18160806655501785
9,44.164505 44.076897 44.786476 46.84816  46.53827  50.78243  45.111877 42.510292 36.321617 43.918755 49.918816 45.300022,242.25822,15.56464662,rolling3,3,-0.31561182483019845
10,42.710026 42.352077 46.34637  45.03509  45.76676  49.635437 44.89782 41.04696  35.50126  43.54228  49.59817  44.099106,231.23506,15.20641515,rolling3,3,0.43216802291756984
11,44.14349  41.789543 45.93914  44.415607 46.284893 49.147495 45.537956 42.372375 35.091156 43.678276 49.563927 44.66424 ,284.22888,16.859089,rolling3,3,0.08444585231413071
12,43.35871  43.855297 47.321217 44.14301  46.705925 49.380215 45.517975 41.900238 35.744335 45.350216 50.984272 45.952335,407.08572,20.17636548,rolling3,3,-0.06778969690296144
13,44.265873 43.246304 47.32701  42.807262 45.88513  49.80928  45.55328 41.659943 35.700596 44.75699  50.817356 46.19912 ,658.1602,25.65463345,rolling3,3,-0.010959546303946341
14,45.845016 43.49991  46.57114  43.73593  45.84426  50.168118 44.140083 42.168304 34.173866 46.890404 50.38891  46.05522 ,945.26447,30.74515353,rolling3,3,-0.004878994729525035
