id,predict_data,mse,rmse,smooth,skip,result_corr
14,49.252945 51.671963 49.35105  52.624542 47.1507   48.599693 46.865524 52.06603  46.840656 42.48042  48.06397  53.815586,71.51983,8.456939683,rolling12,2,-0.29879234566538043
15,49.35653  51.74369  49.629974 52.742588 47.51646  48.06894  47.070503 51.493046 47.245422 41.868885 47.48447  54.313652,85.113655,9.225706211,rolling12,2,-0.291985462724747
16,49.29352  51.8267   49.56242  52.37804  47.6745   47.544434 47.136944 51.03551  47.855873 41.462925 46.905457 54.619617,98.10694,9.904894811,rolling12,2,-0.02916622238552881
17,49.2003   52.030605 49.64368  52.298683 48.006653 47.0081   47.25121 50.883213 47.84124  40.879383 46.16037  54.819397,115.912285,10.76625677,rolling12,2,0.05179222634010569
18,49.48101  52.08081  49.21897  51.402176 48.097652 47.501698 46.57364 50.805023 48.16882  40.740707 46.373886 55.039364,133.0913,11.53651998,rolling12,2,0.0891234625863504
19,49.239162 52.65084  49.064087 50.351864 48.39496  47.161495 46.32582 49.892708 48.23745  41.257465 46.005947 54.399223,175.40755,13.24415143,rolling12,2,-0.039278219943226875
20,48.59563  52.683945 48.420242 49.739998 47.881535 47.15238  45.83248 49.428425 47.680553 41.450005 45.920586 53.877728,256.89072,16.02781072,rolling12,2,-0.10741494931908128
21,49.33316  53.086796 48.14036  48.841206 48.04441  48.12317  45.594574 50.150013 47.389503 42.251183 46.529358 53.542953,361.03317,19.00087294,rolling12,2,-0.17017127719032193
22,49.160748 53.01028  47.378548 47.97544  47.62929  48.28068  44.890827 49.968033 47.13114  42.84647  47.10766  53.171734,505.8267,22.49059116,rolling12,2,-0.18734959287898378
23,48.480465 52.983257 47.005688 47.39294  47.247746 48.294727 44.487762 49.630882 46.51774  43.128883 46.337013 52.336403,675.90857,25.99824166,rolling12,2,-0.2658360899092684
24,48.23555  53.11305  46.289238 46.302822 46.914474 49.931244 43.680763 49.949642 45.746628 43.72621  46.551178 51.435238,840.2326,28.98676603,rolling12,2,-0.26487735336568113
25,49.173107 53.510864 46.4512   46.518524 47.310593 50.489468 44.122593 50.835773 45.378048 44.984196 47.461803 51.231873,941.93,30.690878,rolling12,2,-0.33367139451086747
26,49.129025 53.150875 45.95132  47.09153  47.196423 50.42237  43.959084 51.360554 44.599392 44.79689  47.166878 51.406002,1029.824,32.09087058,rolling12,2,-0.37616592429713464
27,48.84658  53.14929  45.861664 46.994606 47.138332 50.511204 43.97217 51.351067 44.598988 44.486385 46.658783 51.060825,1058.2378,32.53056706,rolling12,2,-0.2594136469562505
28,48.513462 53.289978 45.70276  46.723427 47.131878 50.431446 43.9548 51.707115 45.317924 44.234955 46.523186 51.035007,1033.0194,32.1406193,rolling12,2,0.07317756408157738
29,48.60556  53.27926  45.921593 47.63592  47.346397 50.10365  44.348686 52.20332  44.934082 43.783287 46.50768  51.413578,984.4305,31.37563515,rolling12,2,0.24643976541517193
30,48.644653 53.052773 45.89982  48.375114 47.16524  50.2144   44.31303 52.305138 45.009384 43.083336 46.577328 52.068188,943.2116,30.71175034,rolling12,2,0.34831276600702243
31,48.435688 52.921684 46.105656 48.757256 47.171257 49.10478  44.693287 51.93814  45.612396 43.00969  46.318363 51.93518 ,950.925,30.83707165,rolling12,2,0.2757905216028679
32,48.26418  52.659966 46.060757 48.695503 46.948074 48.97167  44.478462 52.096016 45.676334 42.35956  46.269703 51.872017,1047.1906,32.36032373,rolling12,2,0.0030634475845766687
33,48.468082 52.774086 46.321705 48.367027 47.048435 49.557938 44.273937 51.974045 46.072853 42.4442   46.72586  52.239326,1242.8551,35.25415015,rolling12,2,-0.05250870875962857
34,48.524246 52.421955 46.350483 48.309845 46.70161  48.82631  44.470528 51.76123  46.12713  43.03522  47.37281  52.293   ,1567.6895,39.59405831,rolling12,2,-0.06301333403991499
35,48.448814 52.302937 46.579197 48.496853 46.645775 49.45076  44.225002 51.718315 45.531166 42.736916 46.86572  52.362087,1990.1182,44.61074046,rolling12,2,-0.16087314848617176
36,48.617077 52.384624 46.303368 47.77812  46.593044 50.1449   44.044846 51.643383 45.381325 43.34771  47.35055  52.157764,2419.7903,49.19136391,rolling12,2,-0.19608132439199816
37,48.41141  50.937374 44.805283 45.610847 44.880577 50.694954 42.825504 50.68448  44.902485 43.930782 48.85162  52.542683,2814.6729,53.05349047,rolling12,2,-0.1267134792953487
38,46.126144 51.621677 45.615532 46.663876 46.073483 48.425064 43.886337 48.045826 43.566883 46.044125 46.15393  49.403107,3071.6995,55.4229146,rolling12,2,-0.3830278687707156
39,48.525383 48.50335  43.476288 46.0149   43.853817 50.996124 42.72477 51.898655 41.859432 44.27937  48.25987  49.62589 ,3095.8367,55.64024326,rolling12,2,-0.23184322172478586
40,48.349174 51.605286 45.349953 45.56054  48.663628 51.28197  43.06512 48.108986 45.38122  45.39051  46.397224 48.768948,2822.1677,53.12407858,rolling12,2,0.16920323394048087
41,46.51636  49.07266  42.70931  46.24919  45.38307  46.437317 43.73982 49.499683 44.029827 45.24147  46.909794 47.601467,2627.9695,51.26372482,rolling12,2,-0.06837866115013798
42,49.52334  50.458656 45.26694  47.90898  48.13602  51.878628 43.362804 50.682606 44.819397 43.15723  45.554634 49.653847,2116.4958,46.00538935,rolling12,2,0.36644478033429384
43,46.43673  50.381123 42.407314 47.46741  46.89049  49.964954 41.66359 50.041573 46.895382 43.483837 47.226234 49.76296 ,1934.2479,43.98008555,rolling12,2,0.07726751748694421
44,49.383934 50.039375 45.60718  50.484917 46.29675  45.971737 44.81374 51.236824 44.660847 43.490623 46.655468 49.973606,1814.3268,42.59491498,rolling12,2,0.3219547531425875
45,45.78828  51.689564 43.974243 46.599102 45.92891  52.210953 40.88214 49.80924  45.11127  40.32303  43.886612 49.03917 ,2087.4255,45.68835231,rolling12,2,-0.1606317992536282
46,49.158794 51.12667  46.473373 47.15004  45.19422  46.90735  45.073936 50.44422  47.82111  44.482212 49.2832   49.529278,2326.5225,48.23403841,rolling12,2,0.0964091802243021
47,45.080173 51.257736 44.076656 45.86389  44.167007 47.427406 42.577282 50.312103 45.282467 40.33483  46.06074  50.53845 ,3061.3018,55.32903178,rolling12,2,-0.028117202289650825
48,44.58409  50.567352 44.707836 47.3663   43.31507  49.616634 42.0234 49.301727 44.1602   40.42161  45.61666  49.23001 ,3683.285,60.6900726,rolling12,2,-0.16824146972585535
49,48.01482  50.83684  43.780964 43.10251  43.873055 49.84752  42.2529 50.37414  46.540627 44.214737 50.117405 50.454655,4035.6892,63.52707461,rolling12,2,0.00018466192801866455
50,43.04686  48.6861   43.211147 45.505745 42.418674 48.770695 40.973713 46.25011  40.206818 43.20477  46.109882 47.404476,4635.1084,68.0816304,rolling12,2,-0.20644326768406301
51,45.418644 48.15669  42.854958 43.979137 43.206215 50.396652 41.036293 47.124645 42.071434 44.278297 46.179512 45.81451 ,4612.9116,67.91841886,rolling12,2,-0.12095591502170827
52,46.272617 47.92873  41.41031  41.32256  44.529392 50.994987 40.345573 47.191227 41.964626 45.288986 48.0563   44.53124 ,4380.25,66.18345715,rolling12,2,-0.11291515864760043
53,46.816257 47.623566 41.889153 43.099213 46.05721  49.912865 40.677402 45.950745 42.10779  46.66652  47.985317 43.661213,3945.468,62.81296059,rolling12,2,0.01022302261367982
54,47.23305  47.957256 41.151722 43.2404   46.78147  50.653065 40.337982 47.638958 42.733467 45.570335 45.857452 44.51273 ,3569.0637,59.74164143,rolling12,2,0.11684926638450087
55,48.545166 47.550503 40.29004  43.7542   46.066364 52.19303  39.555508 48.985924 43.8727   45.85326  48.963272 46.00345 ,3298.087,57.42897278,rolling12,2,0.08357215135678137
56,48.551582 49.524303 42.060173 44.93903  46.787285 49.541603 41.77932 49.924786 44.281834 45.83496  46.21428  44.9843  ,3348.4094,57.8654424,rolling12,2,-0.027626104430166026
57,46.95758  49.272427 42.832886 45.635166 45.19499  52.02732  39.373775 49.715862 44.48218  41.671463 45.725597 46.58636 ,3811.806,61.73982433,rolling12,2,-0.1321313800652665
58,48.159817 52.11496  44.80259  43.805786 44.692028 51.24176  42.406216 50.95669  46.153698 43.842793 48.897118 47.2552  ,4286.274,65.46964125,rolling12,2,-0.06547090173194162
59,45.01709  49.209602 43.013214 46.108913 39.69725  48.92763  41.187836 52.260914 44.66993  38.959908 48.655468 48.9194  ,5132.187,71.639284,rolling12,2,0.03973191170616262
60,42.698463 51.52212  44.10549  46.742947 41.55792  48.24891  41.234123 49.34967  44.819866 38.490894 44.48884  48.88319 ,5684.9927,75.39889041,rolling12,2,-0.16437949079521863
61,43.763332 49.491924 42.08939  42.543674 39.088676 50.302933 40.095093 50.972187 43.090435 41.267647 50.563656 46.981205,5935.845,77.04443662,rolling12,2,-0.21259307153520338
62,46.96904  50.41608  45.531067 43.301178 42.92276  50.87832  43.110184 48.926193 42.53316  44.16579  49.340477 45.061077,5631.565,75.04375351,rolling12,2,-0.03761670429510133
63,43.78536  46.775017 41.691185 43.98371  42.41442  49.389343 39.791943 47.163445 43.032017 41.773693 47.28925  46.859898,5385.068,73.38302168,rolling12,2,-0.20540076515999822
64,46.23742  48.32633  42.890812 43.488625 43.967613 49.056522 41.975853 48.070885 42.992382 42.928165 47.14848  45.628967,4561.4014,67.5381475,rolling12,2,0.06269295759126053
65,46.926422 48.923096 41.318283 41.699276 45.618958 51.973534 40.313873 48.610195 44.025314 44.071285 47.598576 44.299988,3841.4324,61.97928987,rolling12,2,0.035117644761352346
66,51.480797 48.702057 43.9238   45.843304 47.50163  50.684025 43.2327 49.33995  43.971622 46.567814 48.13651  46.550205,3033.4365,55.07664227,rolling12,2,0.2900280950817383
67,47.389065 48.45153  40.315235 45.721447 45.136726 51.192383 40.10166 49.180065 43.29086  44.012894 47.305355 48.27925 ,2774.587,52.67434778,rolling12,2,0.10496688612903034
68,46.13365  48.515602 41.6358   45.324947 42.32964  48.211407 41.149498 49.295166 43.740513 43.259647 46.107048 45.49963 ,2687.8474,51.84445401,rolling12,2,0.2056500073467681
69,45.85486  48.649628 43.096607 43.770767 43.305794 48.358826 41.668026 48.964573 43.62221  44.2429   46.35286  43.670628,2825.541,53.15581827,rolling12,2,-0.08113059617544047
70,46.886616 49.99973  45.196712 45.400295 44.142967 52.249493 41.663784 50.8902   44.185146 41.379047 47.656178 45.863415,3089.1145,55.579803,rolling12,2,-0.17601017984512532
71,46.17215  49.931488 43.75602  44.656548 42.38505  49.260536 42.216137 50.764336 44.82791  40.609703 48.875988 47.668377,3640.658,60.33786505,rolling12,2,0.040656638453425875
72,43.935802 49.169502 44.239365 46.59083  41.262077 47.469284 42.264954 50.63307  45.486988 39.91032  47.14136  48.55587 ,4309.529,65.64700152,rolling12,2,0.052365772600862975
73,42.95477  48.67951  43.402508 45.8583   40.80802  49.653725 40.554478 50.925194 43.549442 37.93217  45.30299  48.680145,4965.391,70.46553138,rolling12,2,-0.05369678447228326
74,45.694782 49.664654 44.586365 45.32682  41.749065 50.50242  42.048706 49.5938   43.68118  41.521538 49.560696 48.00245 ,5143.9644,71.72143582,rolling12,2,-0.1805232550760956
75,45.677216 48.66354  44.204594 44.64229  41.917557 47.777805 43.071877 48.194317 42.181854 41.94133  46.864468 46.306984,5305.345,72.83780073,rolling12,2,-0.21499871553531036
76,44.714252 46.93613  42.711555 44.186134 42.47272  47.776985 41.71165 46.06686  42.784775 42.383316 46.3748   46.305923,5135.309,71.6610709,rolling12,2,-0.17241011402906858
77,46.94169  48.34228  42.340378 42.14041  44.366978 47.598938 42.947575 48.658375 44.742626 44.557312 48.20549  44.929882,4513.7935,67.18477102,rolling12,2,-0.14383388688251675
78,47.301304 46.95246  41.306118 43.900887 45.79041  49.474422 40.852703 47.77818  43.636974 43.206528 47.107346 45.68689 ,3866.6882,62.18270043,rolling12,2,0.015278427833380487
79,48.630974 47.953796 42.11747  43.65813  46.74218  51.20099  40.964794 47.38381  44.18063  45.9603   47.14229  45.94089 ,3139.8674,56.03452,rolling12,2,0.09904361267906218
80,47.556408 47.95146  42.030243 43.93094  45.229717 50.596485 40.390854 47.2954   44.187622 45.020504 47.12306  45.556236,2768.0452,52.61221499,rolling12,2,0.1588971437487595
81,46.614437 48.196808 41.95943  43.369354 43.915154 50.652943 39.76822 47.540276 43.849953 44.338608 47.38308  44.5167  ,2755.1887,52.4898916,rolling12,2,0.12317936969794069
82,46.751484 50.174877 43.645958 43.476482 45.315712 50.399956 40.633423 47.385117 44.743805 45.151787 47.385117 42.803616,3130.2097,55.94827716,rolling12,2,-0.1322150621072637
83,47.61249  48.473988 42.288853 42.516098 42.851177 51.788204 39.93889 50.163406 43.95686  44.033485 50.111168 43.90775 ,4089.2422,63.9471828,rolling12,2,0.07936208220290336
84,46.325645 49.529053 43.657112 44.112537 43.83289  50.99436  40.332924 48.625267 45.77533  43.01064  48.43712  45.675716,5606.1313,74.87410332,rolling12,2,-0.011116361056108859
85,43.17977  48.001976 41.870403 43.613895 41.099087 48.918613 39.073715 48.747566 45.396717 40.46245  46.861965 45.740486,7691.766,87.7027144,rolling12,2,0.10620580972386084
86,44.242714 49.2306   43.30719  43.916634 41.37397  51.640366 39.500572 48.612526 43.780293 40.419094 47.105644 45.32229 ,9477.943,97.35472952,rolling12,2,-0.09389299775801131
87,44.89894  49.86418  42.920044 43.737152 41.522358 51.04783  40.37574 48.392094 43.351574 42.044453 48.18469  44.219822,10922.005,104.5083962,rolling12,2,-0.11705802406453877
88,45.952972 48.18062  42.465824 45.895607 41.53731  47.84906  41.5075 48.022957 42.523342 42.144062 47.53311  45.17565 ,11762.173,108.4535516,rolling12,2,-0.2930964639153045
89,43.707695 48.73485  40.420887 43.35788  41.91218  48.743423 39.890633 47.54249  43.458294 41.768215 46.32366  44.474678,11947.734,109.3056923,rolling12,2,-0.11799498179254225
90,45.603012 48.861233 41.532413 42.425446 43.298695 48.054096 41.128464 48.214027 45.024136 43.490074 47.297523 42.789143,11164.43,105.6618649,rolling12,2,-0.03973136688069556
91,46.19202  48.08521  40.579105 41.795467 44.28533  51.548172 38.699265 48.64708  44.17953  43.025883 48.00526  44.611557,10171.033,100.8515404,rolling12,2,-0.053956848843706724
92,46.430645 49.931717 43.28519  45.421925 45.74238  50.952538 41.11848 47.70134  43.588604 43.162594 45.99823  43.849026,9091.782,95.35083758,rolling12,2,0.30574303878940257
93,48.433525 50.461655 42.26327  44.37218  45.369606 51.37207  40.560738 50.19746  45.899265 41.485638 46.431248 45.604652,8380.565,91.54542823,rolling12,2,0.2099776340175681
94,47.89922  52.01028  43.31589  44.215202 44.64541  51.49813  41.40281 49.77535  45.16908  41.93865  47.417423 46.22318 ,8194.837,90.52533852,rolling12,2,0.07769563075557706
95,46.891823 51.8179   43.553356 45.759605 42.875114 49.446907 42.135338 51.054317 45.804848 41.49734  47.404736 46.811993,8541.222,92.41873013,rolling12,2,-0.07772770130305229
96,45.442898 49.997623 42.144604 45.563633 40.489124 50.28738  40.48783 51.968937 43.35105  38.21778  46.236065 48.74789 ,9342.442,96.65631062,rolling12,2,-0.06420955456978394
97,44.53974  51.07594  42.82602  44.814327 40.204067 50.165348 40.81101 49.500008 43.74792  40.269363 47.934532 47.962685,9821.88,99.10539785,rolling12,2,-0.11406682373600752
98,45.06855  51.152554 44.864933 44.53535  40.61135  46.758255 43.959854 49.605984 41.28513  41.709446 45.13763  43.559692,10113.139,100.5641023,rolling12,2,-0.14074874613329424
99,47.4829   50.484272 44.457554 45.252922 44.0714   52.262867 42.083797 50.128407 43.227123 40.240112 46.69934  47.39058 ,9655.481,98.26230938,rolling12,2,0.06361841916144814
100,48.879765 51.312057 43.681736 45.05336  45.020927 48.66189  44.854614 51.68075  45.28194  43.2652   48.65372  48.09217 ,8901.015,94.34518879,rolling12,2,-0.04501238989128925
101,47.136906 49.203926 43.028046 47.95807  45.024513 48.25311  42.944427 51.627    46.166775 40.04671  45.12882  50.38276 ,8084.905,89.91609859,rolling12,2,0.044156046404815866
102,46.38219  50.803017 43.769917 46.925793 46.63815  51.755882 41.47949 51.55542  46.719906 40.28413  42.98144  50.31245 ,6904.6714,83.09435232,rolling12,2,0.17624735329884808
103,49.936592 50.95725  45.935425 47.110153 46.564415 52.300694 43.13825 51.77135  47.087246 43.162514 48.64021  50.082626,5705.233,75.5329922,rolling12,2,0.20923499924028427
104,49.506824 51.964424 47.192326 47.653187 47.319668 51.051815 44.196163 50.22251  46.07201  41.875404 45.592323 49.719784,5129.929,71.62352406,rolling12,2,0.44908071167837316
105,48.28885  50.718388 45.75424  48.139576 45.85121  49.86082  43.692 49.072437 47.55934  41.360405 46.377323 50.464558,5007.0625,70.76059991,rolling12,2,0.18973770598803724
106,49.690865 52.099876 46.088974 45.662136 45.921356 48.932697 45.323093 51.681374 48.37813  42.65465  48.45971  50.10263 ,5082.881,71.29432558,rolling12,2,0.1330486989285839
107,48.076443 49.14547  44.198627 45.744175 43.69087  50.986267 42.255608 50.70974  44.84182  40.550186 47.983704 50.56342 ,5799.7563,76.15613139,rolling12,2,0.039224915648926426
108,48.535416 50.735405 46.660316 46.035797 45.601826 50.472797 43.775726 48.367283 45.14246  44.49605  47.027817 49.908638,6480.207,80.49973311,rolling12,2,-0.2370187582540969
109,46.975677 49.482334 44.520844 44.32668  43.67079  51.10744  42.387634 48.470177 41.75568  44.79296  47.32131  47.30665 ,7304.74,85.46777307,rolling12,2,-0.2371656543143487
110,50.273106 49.298363 45.675247 43.45479  44.870377 53.115417 43.809303 48.788452 41.70006  46.67925  49.150005 46.60612 ,7289.5835,85.37905771,rolling12,2,-0.24118178684140734
111,47.833473 47.957615 43.251717 42.73703  45.037373 51.32521  42.170612 47.552753 43.012447 46.237022 48.424328 47.137356,7084.91,84.17190836,rolling12,2,-0.22437849066611354
112,46.7843   47.374638 43.57336  44.002098 44.837246 50.065586 42.28844 47.41621  42.096897 45.41444  46.62005  46.102737,6395.5356,79.97209291,rolling12,2,-0.018345683948013503
113,48.04261  48.439026 42.884773 41.62284  46.194103 54.258266 40.891438 48.998497 43.655804 45.321037 46.922115 45.37001 ,5198.2676,72.09901232,rolling12,2,0.03957552239985903
114,51.011135 48.68482  44.517242 43.563705 47.486652 52.772923 42.925236 48.810093 44.70464  47.123913 49.032215 46.083557,3661.0002,60.50620005,rolling12,2,0.1237896654505825
115,49.202007 48.086338 43.08768  44.908863 45.81204  51.45859  41.827824 48.790894 43.842888 45.07635  47.79502  47.444103,2448.5952,49.48328218,rolling12,2,0.08409020461387574
116,47.475708 48.700794 43.02825  44.652863 44.32062  51.078556 41.21655 48.461147 44.917263 43.200027 46.43347  46.42654 ,1498.4965,38.71041798,rolling12,2,0.14332718879826528
117,48.392204 48.76668  43.15637  42.80563  43.57403  49.879658 42.04881 49.070522 45.84767  45.060802 49.16845  45.194164,824.83765,28.71998688,rolling12,2,0.03915112903491941
118,46.814342 48.457207 43.91063  44.260178 42.690014 50.862186 41.198 48.365078 43.17189  43.17427  48.48461  45.100887,426.15903,20.64361953,rolling12,2,0.18679299201107116
119,45.832043 48.023037 43.586315 43.617012 41.640137 50.64215  40.548347 47.657093 42.99064  42.981243 48.664787 44.493652,239.18011,15.46544906,rolling12,2,0.17375919371809637
120,46.08691  48.600323 44.50183  43.319614 42.213665 48.99469  41.962524 48.15451  43.875156 43.842068 48.726933 43.437515,176.48729,13.28485188,rolling12,2,0.20934881493764815
121,45.282475 48.177586 43.622658 43.402752 42.250267 51.00764  40.53701 49.015198 43.668995 41.40423  47.854374 44.715164,202.01624,14.21324155,rolling12,2,-0.024419167404775177
122,46.190193 48.73007  44.018208 44.019535 42.726833 50.743332 41.55308 49.03872  44.31079  42.684605 48.460163 45.856125,219.48425,14.81500094,rolling12,2,-0.010146484908471753
123,45.400364 48.725166 43.56675  45.223347 42.31784  49.21881  41.872612 49.893097 44.555424 41.935287 46.94494  46.74694 ,259.60263,16.11218888,rolling12,2,-0.030189869193213703
124,44.512287 48.26013  42.974194 45.81101  41.681618 49.157326 41.342613 49.947422 43.883575 40.28935  45.343674 47.128563,304.8427,17.45974549,rolling12,2,-0.08026795814722058
125,45.02599  49.054375 43.080883 44.91793  42.129543 48.309765 42.296417 49.702854 45.529915 41.585213 46.34554  46.933132,309.5795,17.59487136,rolling12,2,-0.09247977636867337
126,43.819855 48.866703 42.871944 45.256294 42.165478 46.33495  42.58124 48.62362  45.238506 40.75237  44.44868  46.20897 ,343.6775,18.53854067,rolling12,2,-0.0570514564638088
127,43.772137 49.52051  43.281624 45.71202  44.121513 45.98273  43.178055 47.838226 45.78336  41.811737 43.769215 45.292713,356.74747,18.88775971,rolling12,2,-0.05589666340144629
128,46.172367 49.675648 43.46589  45.792446 45.394413 46.91427  44.004032 50.499126 46.822685 42.345505 45.58197  45.46534 ,382.65787,19.56164276,rolling12,2,-0.1959746789119009
129,46.48571  49.763496 43.703083 46.701344 46.96619  47.529453 43.146194 49.670753 47.96637  41.20018  44.77842  47.43157 ,514.8996,22.69139919,rolling12,2,-0.17829819605526592
130,45.00235  50.116547 44.041454 47.247944 46.66829  46.053967 43.3487 48.817574 48.446438 41.4666   43.291584 48.01549 ,774.8218,27.83562066,rolling12,2,-0.17726393651606057
131,45.45029  49.202194 44.052727 46.863327 43.98598  47.196842 43.00862 50.021835 46.175404 39.873375 44.0314   48.656445,1133.6451,33.66964719,rolling12,2,-0.13463560509247569
132,44.894394 51.22492  44.971756 46.802517 45.242764 47.173164 43.034122 46.99787  46.49332  41.613586 44.239014 48.105076,1564.5986,39.55500768,rolling12,2,-0.26864648263727936
133,45.11689  48.77903  43.31355  46.607788 42.902447 43.198105 44.24112 47.457363 43.009785 43.693558 45.23734  46.118298,2134.3997,46.1995634,rolling12,2,-0.1928785761067353
134,46.684845 48.861916 43.533833 44.85435  45.020878 47.1204   43.609116 46.69609  43.04674  44.611824 44.95837  45.041294,2621.3381,51.19900521,rolling12,2,-0.43676496956162714
135,45.795155 47.21771  41.735413 42.89359  45.095943 45.138344 43.08651 46.384853 44.849632 45.99397  45.869064 44.67041 ,3125.367,55.90498138,rolling12,2,0.08752315717194095
136,45.923843 46.94836  42.416183 43.623146 46.32778  45.81085  42.503 46.048416 44.46992  45.69821  45.24775  45.053566,3526.6648,59.38572888,rolling12,2,-0.09482087846441187
137,45.291004 47.798546 41.953033 43.15628  47.385246 50.25473  41.035313 46.628403 43.878593 45.274796 43.78754  44.054993,3919.3845,62.60498799,rolling12,2,-0.15584101289812807
138,50.683983 48.449715 43.809147 45.145508 48.807148 49.138233 43.7351 48.362473 45.621258 48.12342  47.127075 45.016296,4026.9639,63.45836326,rolling12,2,-0.2869531319341919
139,48.66821  49.682648 42.997826 46.028603 49.253044 48.981    42.735657 48.041416 45.79533  46.230186 45.239902 46.54256 ,4486.8237,66.98375721,rolling12,2,-0.25354214952995363
140,47.73077  48.819317 42.975975 46.67128  46.496273 47.28016  43.1498 48.87101  46.443985 45.017284 44.984833 45.57513 ,5152.029,71.77763446,rolling12,2,-0.2595417938447353
141,48.559975 50.306812 44.437428 45.220535 47.30656  47.917244 43.9846 50.272175 49.648434 44.518147 45.966293 46.66427 ,5852.574,76.50211905,rolling12,2,-0.1624271771255238
142,45.700886 49.72162  45.05091  46.59308  45.361176 48.019405 43.00328 49.137787 47.316696 41.321114 45.72289  47.267807,7134.515,84.46605908,rolling12,2,-0.16507595825589405
143,47.445457 51.153225 46.789867 46.82015  45.717613 48.174953 44.662292 49.385334 47.74686  42.465725 46.55013  47.66928 ,8474.985,92.05968364,rolling12,2,-0.31052623012882014
144,46.866512 50.948074 46.37315  46.178715 44.549564 48.320435 44.43871 49.155785 46.619358 41.999435 46.557564 47.644196,10350.274,101.7362984,rolling12,2,-0.2687153338020984
145,47.91299  50.781914 46.85839  47.37597  45.15284  46.50993  46.106396 48.651234 46.55955  43.627903 47.422832 48.307194,11959.716,109.3604856,rolling12,2,-0.3639462097431072
146,47.701267 49.091576 44.736847 45.10857  43.317703 47.670307 44.916195 49.578644 44.511765 42.31822  47.090797 48.3367  ,13443.5,115.9461082,rolling12,2,-0.2039558624057587
147,47.285435 49.354694 45.565147 45.105247 44.87843  47.54369  45.11025 45.884567 45.0811   44.2957   46.083286 47.572437,14193.397,119.136046,rolling12,2,-0.5556831028730969
148,47.041275 48.205894 44.211647 43.279163 44.574512 47.072174 44.77397 46.22337  43.200855 46.377438 46.658676 45.502766,14636.423,120.9810847,rolling12,2,-0.40254045706940916
149,49.470417 47.972248 44.93873  44.33378  46.48408  50.978565 44.323166 45.82938  41.591335 46.763466 46.935497 44.58988 ,14543.656,120.5970823,rolling12,2,0.2968680070968178
150,50.446384 47.95607  43.70924  43.03782  48.150894 50.578995 43.90846 46.337822 44.221718 48.563965 48.007145 44.307587,14385.988,119.9416036,rolling12,2,0.06240807590697761
151,50.653744 47.497597 45.147564 45.17558  49.036106 49.39334  44.562084 46.424446 43.894344 47.831585 46.944603 44.430836,14824.37,121.75537,rolling12,2,-0.18159722417718394
152,50.673664 48.627415 44.788464 43.825966 49.807827 54.093647 42.46573 48.964275 46.504845 45.588146 46.504753 45.76274 ,16268.078,127.5463764,rolling12,2,-0.22528736830886037
