id,predict_data,mse,rmse,smooth,skip,result_corr
0,30.275665 28.565939 29.112513 26.256853 34.106552 29.046038 24.315603 24.643198 32.02401  33.230297 26.074802 28.644867,1877.3584,43.32849407,rolling6,6,-0.07857514902641775
1,27.297682 20.519476 31.374546 24.431767 36.221752 26.29706  30.164227 28.423143 30.760885 29.671564 30.465782 26.653835,2006.8441,44.79781374,rolling6,6,-0.14498457028464792
2,21.761492 29.310596 29.756138 23.176548 34.801575 26.21681  26.065342 27.858994 28.007095 25.225382 26.685816 26.17177 ,853.1145,29.2081239,rolling6,6,-0.16964061643453654
3,27.37778  26.34117  30.902885 22.93049  34.003838 24.249636 23.483124 30.097061 27.468231 31.82348  24.296124 26.169437,552.8879,23.51356796,rolling6,6,-0.11411905516094012
4,26.153618 27.108212 29.479952 25.723783 35.23862  23.451303 26.468464 32.94622  28.36285  30.493631 29.171646 24.383   ,792.4096,28.14977099,rolling6,6,0.02379162881911151
5,26.525356 27.652153 29.33566  26.175587 34.604908 25.212116 25.829844 27.651157 32.735683 31.234602 26.190916 22.952644,957.0596,30.9363794,rolling6,6,0.2398796163948
6,24.799702 27.35244  31.096945 26.340286 37.30575  26.472427 25.603188 27.44908  34.318798 31.032534 25.922876 24.050648,1120.4623,33.47330698,rolling6,6,-0.3035067499416446
7,22.838861 25.82593  32.318546 26.469275 38.50236  26.102728 25.96938 29.043242 33.299755 29.236528 27.567133 24.16257 ,1908.7572,43.68932595,rolling6,6,0.17306755646418512
8,21.302832 25.576597 31.802826 26.554218 37.612118 24.056345 25.787386 30.454145 31.460344 27.347408 28.241592 23.967567,2790.4148,52.8243769,rolling6,6,0.0598781522731658
9,21.572992 26.90525  31.297571 24.55441  36.28216  25.14467  25.103441 29.89042  31.234093 26.200485 27.866146 23.513634,2783.9749,52.76338554,rolling6,6,0.2732708009892607
10,22.200512 28.459108 30.162111 25.698757 35.4262   25.741423 24.086523 29.50591  31.591187 27.33683  26.453432 24.881111,2513.8572,50.13838029,rolling6,6,-0.3261143020794707
11,21.891556 26.030895 31.658314 26.167755 35.245472 25.00814  26.142946 28.926487 31.583048 26.975498 27.812176 24.417883,3763.113,61.34421763,rolling6,6,0.0562452576522754
12,22.148304 27.005857 31.539375 26.562756 33.705883 24.161438 25.41004 28.797937 30.354488 26.590696 27.225504 24.476587,5988.566,77.38582505,rolling6,6,0.12354799720383869
13,23.185293 23.303932 31.657228 23.301764 36.44811  24.09841  27.75113 32.622913 29.70032  27.72796  29.390352 25.267166,5328.53,72.99677928,rolling6,6,-0.022979042075409073
14,24.762121 26.59423  27.347904 24.141111 32.14501  26.598984 27.716755 27.272505 28.842556 24.817059 26.527218 23.926266,3670.0586,60.58100852,rolling6,6,-0.5053705711629587
15,26.492527 26.850271 31.970583 24.329016 33.915405 26.770079 25.280201 25.40294  31.43703  27.05613  25.86092  24.966639,4896.8657,69.97760872,rolling6,6,-0.21495632651602023
16,23.623116 25.987017 34.76813  24.134224 34.06964  23.59545  26.335411 28.898485 30.157125 26.741688 29.249329 25.372637,7678.055,87.62451241,rolling6,6,0.12373076125783662
17,22.169632 22.22701  31.984863 23.73377  32.500107 23.018244 27.728664 31.338097 28.61934  27.339476 29.316479 23.51498 ,7182.633,84.75041482,rolling6,6,-0.07117055318566197
