id,predict_data,mse,rmse,smooth,skip,result_corr
82,48.713966 42.414463 44.893906 48.887775 38.68826  44.001583 43.37476 51.07095  46.271996 49.201424 51.73428  47.94594 ,4235.1514,65.07804059,rolling6,2,0.5220158405116437
83,47.995365 42.01207  44.72103  46.333572 40.79549  43.597935 43.58759 48.22555  45.884533 51.7833   50.079132 46.200676,6584.408,81.14436643,rolling6,2,0.5934921252987734
84,49.105835 43.422054 43.950493 45.37667  41.962574 43.012566 43.68386 49.911034 45.745213 52.64165  47.87399  47.364246,9262.25,96.24058396,rolling6,2,0.49779402646775667
85,48.016068 42.638622 46.004406 48.876625 37.368343 44.097893 43.47344 50.7566   44.204758 50.88227  50.3617   45.76999 ,11569.099,107.5597445,rolling6,2,0.22113187833891218
86,47.07409  41.215664 43.41921  46.09596  40.162632 43.081272 43.45136 47.935135 46.960384 47.431377 48.888447 46.010098,13126.766,114.5720979,rolling6,2,0.0402803631152083
87,46.827633 42.12251  44.03713  49.098637 39.699535 42.86338  41.398155 47.996006 44.088192 48.20584  50.454063 46.39625 ,13487.485,116.1356334,rolling6,2,-0.5620496792622801
88,47.962505 40.50169  44.044827 46.782444 42.058777 43.123165 43.71564 47.216087 44.635513 49.334187 49.04865  45.35818 ,12727.399,112.8157764,rolling6,2,-0.5341967028043632
89,47.70546  42.850403 41.53534  46.836006 41.156105 41.282646 42.43946 49.341164 44.47289  51.581757 48.753292 45.915524,11142.797,105.5594471,rolling6,2,-0.39936878090509187
90,49.701015 40.983597 44.29488  51.29519  41.23093  44.49735  41.93602 49.806423 44.966076 48.384686 51.027393 46.449844,9033.992,95.04731552,rolling6,2,-0.06977348622441865
91,49.02396  40.63562  45.517513 48.768997 41.118855 45.174072 43.105194 49.118156 47.572266 49.154297 49.256752 43.162838,7859.0703,88.65139769,rolling6,2,-0.011051729185992842
92,49.012737 43.322147 46.057922 48.96018  40.896812 43.521767 44.364044 50.00842  46.50297  47.3743   49.52696  45.944614,7501.266,86.60984998,rolling6,2,0.450260933170023
93,47.630795 42.7838   45.52742  48.80371  40.247723 44.37542  42.39134 49.890553 46.713337 49.70878  50.022724 44.277084,7988.072,89.37601343,rolling6,2,0.37379366658466184
94,47.517323 43.789288 44.031807 47.5361   41.282417 43.91324  42.02804 49.091038 46.482193 49.85911  48.957584 46.910824,8774.878,93.67431841,rolling6,2,0.4316126792241898
95,46.69502  43.454758 44.969273 48.77873  39.738476 45.166756 41.403633 48.689873 44.963398 48.729168 49.104958 45.20538 ,9767.074,98.82850914,rolling6,2,0.20916270294663586
96,45.411697 41.848278 43.79758  46.58727  40.678154 43.825916 41.676064 46.529972 46.139717 46.91583  47.246086 43.903675,10737.312,103.6209994,rolling6,2,0.3507809704942114
97,46.557987 42.751545 43.264057 49.170853 40.342518 41.924477 41.669323 48.39269  44.917255 44.650703 48.054115 45.871403,10913.005,104.4653286,rolling6,2,-0.1757248422139603
98,46.55255  40.79975  42.454636 51.470005 38.112083 44.56343  41.956306 45.658916 44.400932 45.569958 48.963074 44.193638,10506.384,102.5006526,rolling6,2,-0.260121923189222
99,45.848824 43.634613 40.93813  46.89103  42.12253  43.49316  43.820274 45.637768 44.02213  49.10096  44.35719  43.255962,9474.415,97.33660688,rolling6,2,-0.22737657701214153
100,48.157536 44.263805 44.361023 50.222095 42.267506 45.93015  42.734756 47.25475  42.190468 48.13401  47.43714  46.39687 ,7927.299,89.03537964,rolling6,2,-0.07684802479516938
101,46.506435 42.715237 44.18647  47.498413 40.57889  47.493332 43.137173 48.28048  45.465046 48.513443 47.05744  41.429146,6650.321,81.54949908,rolling6,2,-0.1987535404456387
102,44.494545 44.135265 43.239693 49.011833 41.488    48.27038  39.556927 48.695225 45.323307 49.370857 49.908375 42.115532,5363.269,73.23434333,rolling6,2,-0.209885231671021
103,45.593292 43.14512  46.20868  51.020184 42.380463 47.41416  39.83386 47.254486 45.242077 48.001965 51.383083 43.041843,4595.38,67.78923132,rolling6,2,-0.03182744201285331
104,44.495197 44.47952  43.076534 47.018436 42.01584  45.89027  40.933147 45.5736   45.81285  52.21727  48.097828 42.274338,4769.503,69.06158795,rolling6,2,0.272583801317274
105,45.006054 45.028786 44.511456 47.7228   41.052006 43.525227 43.58895 48.155334 43.233868 52.244385 47.00211  44.35691 ,5497.222,74.14325437,rolling6,2,0.3533260224575434
106,45.41564  42.312855 45.211452 50.04574  40.98285  45.61856  41.599884 46.19328  45.488655 46.909992 48.13038  44.473034,6506.586,80.66341139,rolling6,2,0.21068586004432943
107,43.39871  42.743443 45.494133 47.393974 40.168934 43.59985  43.088085 45.452293 46.537132 45.039715 46.1874   42.12617 ,7589.664,87.11867803,rolling6,2,0.16168911790900498
108,44.36507  42.160675 46.23129  48.543056 40.619217 45.8458   42.554688 46.668705 46.697712 44.299114 48.93051  42.769573,8278.224,90.98474396,rolling6,2,0.15096857730941463
109,43.054897 42.27275  44.947712 48.36766  38.47047  43.759693 43.437584 46.097706 46.332752 44.29412  49.552845 42.71274 ,8681.075,93.1722877,rolling6,2,0.10964635473361473
110,44.774147 41.49253  43.2854   46.200928 43.521526 43.936012 44.412556 44.52243  47.216446 44.603947 47.152405 43.030117,8079.061,89.88359714,rolling6,2,-0.13408791696796132
111,46.21618  42.346092 46.10644  48.422253 40.385014 44.688522 44.465397 47.735077 44.477264 46.741554 48.457146 43.553112,6655.2163,81.57950912,rolling6,2,-0.18946962335910325
112,47.408794 41.23783  45.79394  47.087708 40.282063 44.038223 47.205723 48.28706  46.868984 44.120087 48.99925  44.468094,5160.152,71.83419698,rolling6,2,-0.2904311607886243
113,46.53756  41.90077  44.24043  47.524307 40.864548 44.144073 44.475677 48.784386 48.322464 46.20325  49.547794 43.960358,3700.8066,60.83425549,rolling6,2,-0.45193612058715854
114,49.272896 41.493473 48.60349  49.03588  42.073063 46.050907 45.37565 49.388058 47.54732  45.978645 50.895004 45.86597 ,2091.5986,45.73399865,rolling6,2,-0.1326772102388586
115,48.570553 42.377758 48.590206 44.882927 40.65752  44.12784  47.496975 49.877815 49.034107 48.363525 49.547504 44.458817,953.9119,30.88546464,rolling6,2,-0.11307528601381067
116,48.595856 42.808582 46.58802  46.156513 40.39621  42.41646  46.30648 51.573586 48.429134 47.717026 49.858654 46.85966 ,335.52274,18.3172797,rolling6,2,-0.05119169610984711
117,49.52802  40.535393 48.030117 51.084877 38.126247 44.790154 43.446564 51.939793 48.13692  47.867893 52.536858 46.5111  ,152.80008,12.36123292,rolling6,2,-0.21931754908828568
118,48.905155 41.61729  45.75854  47.212284 39.354244 42.877254 45.384148 50.141388 48.24714  47.40538  49.74317  46.879444,128.56343,11.33858152,rolling6,2,-0.4388871087345215
119,48.59122  42.36509  44.60971  47.589005 39.025986 41.80904  44.842598 50.42981  45.97492  49.480274 50.054485 47.558666,138.32391,11.76111872,rolling6,2,0.33946750575232243
120,48.99979  41.604332 44.52135  49.042946 38.600826 42.957222 44.012974 50.147034 45.42499  49.49173  50.958378 47.652397,180.4995,13.4350101,rolling6,2,0.5699938984749415
121,47.260704 42.66707  43.12811  47.100216 39.208008 43.009357 43.66322 49.24814  45.957302 50.049564 49.990715 46.77668 ,253.44646,15.92000179,rolling6,2,0.6527545653639989
122,47.60147  43.153614 44.702366 47.48635  40.54081  43.815422 43.981514 49.442078 46.191193 49.08521  50.004917 47.69306 ,302.72998,17.39913735,rolling6,2,0.3739394346692596
123,46.381714 43.540188 45.342117 47.15669  40.017914 44.299305 44.097713 48.883186 45.81703  48.5804   49.37334  45.58661 ,348.75443,18.67496787,rolling6,2,-0.15527080006108732
124,45.548878 43.659565 43.68405  46.620266 41.8908   43.085476 43.158844 47.849716 45.035732 48.017258 48.194427 44.888447,374.04276,19.34018498,rolling6,2,-0.6030907870743454
125,46.691277 43.36977  42.797836 49.866295 42.64142  43.35308  40.44389 48.176517 43.69907  48.085884 48.930714 44.646618,353.6732,18.80620077,rolling6,2,-0.2201848471770521
126,47.47639  43.095886 40.613884 50.277294 42.43597  44.375435 40.148975 47.963924 43.348965 48.56273  48.26011  43.96039 ,347.76672,18.6485046,rolling6,2,0.09482189518789325
127,47.204205 44.209846 39.172295 50.18469  42.75053  44.765244 40.10795 48.37843  42.012302 50.39416  48.262302 43.94244 ,412.51273,20.3104093,rolling6,2,0.26036553533030227
128,46.4582   44.02242  39.797714 49.604103 44.63215  45.23761  40.060753 46.238834 41.49079  49.90303  48.207897 42.632446,614.87823,24.79673839,rolling6,2,0.14282655769432936
129,45.816235 44.902023 39.568848 47.52586  45.23897  45.16865  40.63498 46.983727 42.503    50.296356 46.88766  41.85546 ,956.91437,30.93403252,rolling6,2,0.11607423876042311
130,45.48492  45.754154 41.40104  49.100624 43.33439  45.921104 41.09708 48.369167 43.174282 49.048615 48.27011  41.703655,1391.1215,37.29774068,rolling6,2,0.07119068389472653
131,44.909935 43.94827  42.746403 47.631363 44.400715 44.91784  41.91004 45.24519  46.278683 44.577946 46.15497  39.763866,1998.0851,44.699945,rolling6,2,-0.13957556160379267
132,45.825863 44.668304 42.573048 50.27609  43.98624  45.525047 40.193928 47.363052 44.569138 43.09384  47.818146 42.80193 ,2532.176,50.32073157,rolling6,2,-0.12476722490875557
133,46.01334  42.298588 43.139057 50.842747 42.45607  45.30072  41.807034 45.67096  43.670326 43.456158 49.332    42.54124 ,3078.5789,55.48494262,rolling6,2,-0.007695379625633117
134,45.7971   43.07377  38.451855 46.15436  46.538696 43.574173 42.94264 44.957928 44.61617  46.29551  45.380894 42.384045,3595.3418,59.96116908,rolling6,2,0.15311655159251147
135,47.57139  43.425762 42.395298 50.43291  43.56553  45.16591  43.485886 47.716106 41.61256  46.94768  47.649113 43.356   ,3798.0085,61.62798508,rolling6,2,-0.08959812226056788
136,48.46207  41.555946 43.05443  47.15104  43.831604 45.841187 47.00821 46.88852  46.16336  43.77424  46.781143 42.273777,4050.5886,63.6442348,rolling6,2,-0.027718703248780424
137,47.020325 43.423317 42.55229  47.356823 42.589928 44.911777 45.597153 47.713306 46.963184 43.700756 47.832424 43.313194,4345.4946,65.92036581,rolling6,2,-0.1807348285607446
138,48.941917 41.96078  47.42438  49.22948  44.514103 47.52665  45.442974 47.913006 46.86644  43.805862 49.981388 43.88919 ,4573.4424,67.62723107,rolling6,2,-0.10371792634404875
139,48.012463 44.734688 45.371395 45.388004 43.038708 46.22627  45.112732 49.981503 47.330975 48.993866 48.80519  44.666508,5183.807,71.9986606,rolling6,2,0.3403491708676176
140,48.26636  45.145786 45.00373  45.392406 43.650856 44.930374 45.47907 50.282036 45.512028 50.71741  48.398785 46.08261 ,6120.4062,78.23302532,rolling6,2,0.4345229951185012
141,48.22037  43.71548  44.82375  48.206238 43.141632 47.62253  41.996635 49.966026 45.45566  52.382133 48.476055 44.41694 ,7500.318,86.60437559,rolling6,2,0.2466356202077724
142,47.229965 45.149048 44.94009  47.528587 42.143764 45.634808 43.684013 48.65771  44.365414 49.710827 47.55169  46.165257,9327.341,96.57815913,rolling6,2,0.27973418988045795
143,46.25079  44.739468 44.00623  45.97105  43.9164   45.296024 43.83103 46.643192 45.87707  48.4352   46.370663 45.40155 ,11528.922,107.3728172,rolling6,2,0.40004097823622436
144,45.082714 45.12944  43.815323 47.045547 43.574635 45.121315 42.57456 45.88841  44.910465 48.385708 46.038994 44.596478,13938.999,118.0635381,rolling6,2,0.24973168450245892
145,45.723446 44.303387 45.800358 47.861908 44.58807  45.687717 43.67218 45.557465 45.131947 45.982544 46.132282 45.348137,15558.411,124.7333601,rolling6,2,-0.02902261420706937
146,44.439    43.613663 44.94264  45.924053 44.113647 43.871162 44.436848 44.08207  46.457306 45.378124 44.774162 42.62281 ,16248.797,127.4707687,rolling6,2,0.36887120565441633
147,46.373257 43.39152  44.409756 47.7768   44.14428  44.77383  45.337822 46.113316 46.034344 43.12324  45.467987 44.860138,15402.161,124.1054436,rolling6,2,0.13879087116725455
148,46.456894 41.546112 46.04279  50.482136 40.754704 46.025463 45.295677 45.338432 45.97943  41.980465 48.445854 43.410065,14413.78,120.0574041,rolling6,2,0.0576903041728874
149,47.294605 41.10669  43.64826  46.355812 44.796314 44.2027   46.958725 44.04375  48.163857 40.467224 46.248108 44.917763,14093.621,118.7165578,rolling6,2,-0.13507850923047873
150,48.67647  42.05507  46.383865 49.60828  42.066788 45.167515 45.135803 48.048744 45.982975 44.920444 49.345207 45.400448,14668.836,121.1149699,rolling6,2,0.1909299747825694
151,50.03469  41.946716 46.60867  47.658573 41.981697 45.81485  47.85486 49.498543 48.351574 47.16859  49.684532 45.586227,16996.326,130.3699589,rolling6,2,0.36635379232816795
152,48.303837 44.47879  45.87234  46.41335  41.769974 45.182114 46.675266 50.458424 49.085354 50.97158  48.651787 44.75908 ,20809.416,144.2546915,rolling6,2,0.5016138128734818
153,49.48328  43.58458  49.66645  49.61972  41.481865 47.61054  45.78047 50.7791   48.127026 48.71862  50.599    47.125042,25541.334,159.8165635,rolling6,2,0.16386878932928461
