id,timestamp,raw,rolling3,rolling6,rolling9,rolling13,weighted3,weighted6,weighted9,weighted13
837,188710,11,19.7,26.25,22.02222222,19.37692308,17.02630055,20.78929413,22.58209345,25.63567505
838,188711,11.5,11.63333333,22.6,20.85555556,19.15384615,14.26315027,18.13521009,20.36567476,23.6162929
839,188712,34.5,19,24,23.9,21.76153846,24.38157514,22.81086435,23.19253981,25.1711082
840,188801,21.2,22.4,21.05,24.96666667,21.72307692,22.79078757,22.35061739,22.79403184,24.60380703
841,188802,11.8,22.5,17.06666667,22.56666667,21.32307692,17.29539378,19.33615528,20.59522548,22.77469174
842,188803,13.1,15.36666667,17.18333333,21.12222222,20.63846154,15.19769689,17.55439663,19.09618038,21.39259292
843,188804,8.5,11.13333333,16.76666667,17.74444444,20.74615385,11.84884845,14.96742616,16.9769443,19.55079393
844,188805,11.7,11.1,16.8,15.07777778,20.75384615,11.77442422,14.03387583,15.92155544,18.42925194
845,188806,11.8,10.66666667,13.01666667,15.01111111,19.09230769,11.78721211,13.39562559,15.09724435,17.48221595
846,188807,5,9.5,10.31666667,14.34444444,17.46923077,8.393606056,10.99687542,13.07779548,15.69904224
847,188808,4.6,7.133333333,9.116666667,13.57777778,14.83076923,6.496803028,9.169196732,11.38223639,14.11346478
848,188809,14.6,8.066666667,9.366666667,11.36666667,13.20769231,10.54840151,10.72085481,12.02578911,14.18296981
849,188810,3.4,7.533333333,8.516666667,9.388888889,12.51538462,6.974200757,8.629182006,10.30063129,12.64254555
850,188811,17.9,11.96666667,9.55,10.06666667,13.04615385,12.43710038,11.27798715,11.82050503,13.39361047
851,188812,11.1,10.8,9.433333333,9.844444444,13.01538462,11.76855019,11.22713368,11.67640402,13.06595183
852,188901,1.3,10.1,8.816666667,9.044444444,10.46153846,6.534275095,8.390809769,9.601123219,11.38510157
853,188902,14.2,8.866666667,10.41666667,9.322222222,9.923076923,10.36713755,10.05057841,10.52089858,11.78722992
854,188903,11.1,8.866666667,9.833333333,9.244444444,9.869230769,10.73356877,10.35041315,10.63671886,11.68905422
855,188904,7.3,10.86666667,10.48333333,9.5,9.423076923,9.016784387,9.478866534,9.969375088,11.06204647
856,188905,4,7.466666667,8.166666667,9.433333333,9.076923077,6.508392193,7.913476096,8.775500071,10.05318269
857,188906,10.8,7.366666667,8.116666667,9.011111111,9.007692308,8.654196097,8.738197211,9.180400057,10.15987088
858,188907,15.8,10.2,10.53333333,10.38888889,9.315384615,12.22709805,10.75585515,10.50432005,10.96560361
859,188908,34.3,20.3,13.88333333,12.21111111,11.56923077,23.26354902,17.48275368,15.26345604,14.29908881
860,188909,10.9,20.33333333,13.85,12.18888889,12.05384615,17.08177451,15.60196691,14.39076483,13.81350469
861,188910,3.4,16.2,13.2,12.42222222,11.19230769,10.24088726,12.11569065,12.19261186,12.32586116
862,188911,0.3,4.866666667,12.58333333,10.87777778,10.95384615,5.270443628,8.739779038,9.814089491,10.607881
863,188912,11.2,4.966666667,12.65,10.88888889,10.43846154,8.235221814,9.442699313,10.09127159,10.69246943
864,189001,8.8,6.766666667,11.48333333,11.05555556,10.26153846,8.517610907,9.259070938,9.833017274,10.42211665
865,189002,1.1,7.033333333,5.95,10.73333333,10.24615385,4.808805454,6.927907813,8.086413819,9.090385702
866,189003,8.5,6.133333333,5.55,10.47777778,9.807692308,6.654402727,7.377077009,8.169131055,9.006044887
867,189004,2.7,4.1,5.433333333,9.022222222,9.161538462,4.677201363,6.040769292,7.075304844,8.105181332
868,189005,7.9,6.366666667,6.7,6.088888889,9.207692308,6.288600682,6.571978066,7.240243875,8.075869713
869,189006,2.2,4.266666667,5.2,5.122222222,9.069230769,4.244300341,5.322841476,6.2321951,7.236459754
870,189007,19.3,9.8,6.95,6.888888889,9.723076923,11.77215017,9.31631534,8.84575608,8.959822646
871,189008,14.2,11.9,9.133333333,8.433333333,9.6,12.98607509,10.71165381,9.916604864,9.708419411
872,189009,28.6,20.7,12.48333333,10.36666667,9.161538462,20.79303754,15.82260987,13.65328389,12.40721664
873,189010,18.6,20.46666667,15.13333333,11.45555556,9.753846154,19.69651877,16.61614991,14.64262711,13.29189998
874,189011,15.9,21.03333333,16.46666667,13.1,10.71538462,17.79825939,16.41153565,14.89410169,13.66448569
875,189012,13.1,15.86666667,18.28333333,13.61111111,11.7,15.44912969,15.4653826,14.53528135,13.58384488
876,189101,22.5,17.16666667,18.81666667,15.81111111,12.56923077,18.97456485,17.47527329,16.12822508,14.85758133
877,189102,36.9,24.16666667,22.6,19.03333333,14.73076923,27.93728242,23.02519521,20.28258007,18.00649828
878,189103,17.2,25.53333333,20.7,20.7,15.96923077,22.56864121,21.36085372,19.66606405,17.89128424
879,189104,34.2,29.43333333,23.3,22.35555556,17.94615385,28.38432061,25.02918123,22.57285124,20.22110078
